plotID,siteID,year,Canopy_Ht,Max_Ht,Rumple,Rugosity,Deep_Gap,Vert_SD,Vert_CV,Gini,VCI,FHD,LAI,Q95,Ht_Ratio,NDVI,EVI,ARVI,SAVI
BONA_001,BONA,2021,12.095099449157715,14.815497398376465,1.5528229475021362,4.467716693878174,0.19157704710960388,2.911877155303955,0.2689589858055115,0.1478918194770813,0.5945046544075012,1.4428379535675049,1.7929716110229492,15.165307998657227,39.52139663696289,,,,
BONA_018,BONA,2021,2.258624315261841,3.043079137802124,1.901945948600769,0.9930775761604309,0.45821017026901245,0.895760178565979,0.3610161244869232,0.21194809675216675,0.7674344182014465,0.9958926439285278,0.6566346883773804,3.4272654056549072,99.88581085205078,,,,
BONA_023,BONA,2021,3.101060628890991,4.6389479637146,1.7056432962417603,1.4387303590774536,0.2635461390018463,1.1387587785720825,0.3778376579284668,0.21856072545051575,0.7774530649185181,0.8780290484428406,0.9298714399337769,4.614833354949951,99.98909759521484,,,,
BONA_009,BONA,2021,3.0476176738739014,4.530714511871338,1.678722858428955,1.395965337753296,0.2515007555484772,1.0808664560317993,0.3629145324230194,0.21001453697681427,0.7733283042907715,0.8512327671051025,0.9336522817611694,4.492286205291748,99.82408142089844,,,,
BONA_002,BONA,2021,6.980916976928711,9.800015449523926,1.5996394157409668,2.9673964977264404,0.171808123588562,2.246028423309326,0.3629624545574188,0.20001479983329773,0.6930631995201111,1.3631391525268555,1.4195976257324219,9.579787254333496,70.59243774414062,,,,
BONA_012,BONA,2021,9.95817756652832,12.701762199401855,1.5201252698898315,3.739196300506592,0.15389332175254822,2.487170934677124,0.2861754298210144,0.156838521361351,0.6040679812431335,1.3131890296936035,1.7072317600250244,12.590067863464355,49.663387298583984,,,,
BONA_008,BONA,2021,9.372763633728027,13.077180862426758,1.5826441049575806,3.9776296615600586,0.1512448638677597,3.087754249572754,0.371402770280838,0.20005133748054504,0.6525967121124268,1.4465610980987549,1.7632043361663818,12.836770057678223,54.168174743652344,,,,
BONA_093,BONA,2021,5.794304370880127,7.47463846206665,1.7943706512451172,2.461780071258545,0.3383660614490509,1.9902466535568237,0.3772476315498352,0.21483486890792847,0.6544179320335388,1.1342188119888306,1.0701206922531128,8.078699111938477,84.30735778808594,,,,
BONA_007,BONA,2021,8.778487205505371,11.333857536315918,1.5498554706573486,3.504972457885742,0.17163051664829254,2.257720470428467,0.2849118411540985,0.15568406879901886,0.6454305648803711,1.3870025873184204,1.69843327999115,11.257147789001465,63.17873001098633,,,,
BONA_005,BONA,2021,5.41452693939209,8.561835289001465,1.733351230621338,2.8635685443878174,0.21650539338588715,2.435230016708374,0.45903274416923523,0.25302091240882874,0.6891802549362183,1.2209267616271973,1.0226774215698242,8.334526062011719,81.1572036743164,,,,
BONA_021,BONA,2021,3.840031385421753,5.584624290466309,1.6876033544540405,1.7996641397476196,0.2493501752614975,1.3589462041854858,0.37071850895881653,0.21025845408439636,0.7249857187271118,0.8945633769035339,0.8344364762306213,5.516668319702148,91.92347717285156,,,,
BONA_026,BONA,2021,7.7544779777526855,9.360686302185059,1.7096251249313354,2.9136695861816406,0.31273338198661804,2.361896276473999,0.3461846709251404,0.19523164629936218,0.66258704662323,1.3664542436599731,1.443121314048767,10.50173282623291,74.79275512695312,,,,
BONA_022,BONA,2021,1.7367222309112549,0.6843684315681458,1.965668797492981,0.21931521594524384,0.8641501665115356,0.5368645787239075,0.2769688069820404,0.1693335473537445,0.6473235487937927,0.6141327023506165,0.35270026326179504,2.331265687942505,99.959716796875,,,,
BONA_010,BONA,2021,1.4823267459869385,0.5794745683670044,1.9828561544418335,0.19342826306819916,0.8871757388114929,0.4225105941295624,0.25763970613479614,0.16030637919902802,0.6181746125221252,0.48594972491264343,0.17772838473320007,1.9191386699676514,100.0,,,,
BONA_003,BONA,2021,1.9713131189346313,1.9978177547454834,2.0418357849121094,0.6993668079376221,0.6409390568733215,0.7891749739646912,0.36833474040031433,0.22196915745735168,0.7344775795936584,0.7457254528999329,0.3210039734840393,2.9474337100982666,99.99957275390625,,,,
BONA_004,BONA,2021,2.9703099727630615,4.414781093597412,1.8230187892913818,1.4097623825073242,0.3445449769496918,1.2001749277114868,0.394541472196579,0.2292087823152542,0.7678303718566895,1.048811435699463,0.7907236218452454,4.566532135009766,99.82823181152344,,,,
BONA_006,BONA,2021,3.2013771533966064,3.3991966247558594,1.903565764427185,1.1316426992416382,0.5224058628082275,1.1557124853134155,0.36457616090774536,0.2169855237007141,0.7013986110687256,0.9342588186264038,0.7545958757400513,4.626188278198242,99.84512329101562,,,,
BONA_016,BONA,2021,1.7415287494659424,1.8927468061447144,2.0816256999969482,0.6543865203857422,0.6542285084724426,0.6749373078346252,0.3512577712535858,0.20847873389720917,0.7418332099914551,0.7122873067855835,0.23759163916110992,2.6025073528289795,100.0,,,,
BONA_013,BONA,2021,6.424657344818115,8.129467010498047,1.7391775846481323,2.5849757194519043,0.3054371178150177,2.119204044342041,0.3701317608356476,0.21257206797599792,0.6464756727218628,1.1938433647155762,1.2161550521850586,8.866381645202637,82.61917114257812,,,,
BONA_072,BONA,2023,9.899494171142578,10.579647064208984,1.7166213989257812,3.352034091949463,0.3319282531738281,1.9643216133117676,0.2373998761177063,0.12731152772903442,0.4458622634410858,0.8355404734611511,1.238311529159546,11.85015869140625,60.85106658935547,0.8536984324455261,0.6013727784156799,0.8962526321411133,0.5220061540603638
BONA_079,BONA,2023,9.855789184570312,11.108359336853027,1.596577525138855,2.903477668762207,0.23589825630187988,1.7844148874282837,0.23424221575260162,0.12246135622262955,0.4423738718032837,0.7599145770072937,1.366517186164856,11.683414459228516,54.079288482666016,0.8507325649261475,0.5735520720481873,0.9031211137771606,0.5015538930892944
BONA_070,BONA,2023,2.7302143573760986,2.021304130554199,2.1694626808166504,0.7225309014320374,0.7637122273445129,0.7455174326896667,0.271693617105484,0.16301079094409943,0.5177981853485107,0.5490584373474121,0.31213727593421936,3.506995916366577,99.99287414550781,0.8066813945770264,0.4004790186882019,0.763093113899231,0.3967348337173462
BONA_075,BONA,2023,11.520115852355957,13.17143726348877,1.4803485870361328,3.239943504333496,0.1677960604429245,1.92683744430542,0.20868997275829315,0.10686894506216049,0.4565582871437073,0.9323399066925049,1.7037584781646729,13.442703247070312,39.508216857910156,0.8877719640731812,0.4972046911716461,0.9190876483917236,0.4612103104591369
BONA_078,BONA,2023,8.654195785522461,9.955155372619629,1.6715837717056274,2.835465669631958,0.2758632004261017,1.9884744882583618,0.2835419774055481,0.150056391954422,0.49067261815071106,0.8592032790184021,1.3056761026382446,10.698328018188477,63.89723205566406,0.8942487239837646,0.4775754809379577,0.9205341935157776,0.4489836990833282
BONA_076,BONA,2023,5.202495098114014,4.934696197509766,1.9755676984786987,1.63534414768219,0.5437554121017456,1.2658778429031372,0.26691967248916626,0.15178020298480988,0.4892764985561371,0.71767657995224,0.7939233183860779,6.538477897644043,92.95532989501953,0.7767024040222168,0.3525033295154571,0.8138886094093323,0.3354996740818023
BONA_082,BONA,2023,10.27408504486084,11.713833808898926,1.614126205444336,3.293789863586426,0.24368521571159363,2.093783378601074,0.25857582688331604,0.13636621832847595,0.4513055086135864,0.7832131385803223,1.269204020500183,12.385872840881348,52.45885467529297,0.8651661276817322,0.5070279240608215,0.8676033020019531,0.4724545478820801
BONA_071,BONA,2023,4.596592903137207,4.58622932434082,1.9845870733261108,1.5277467966079712,0.5294427871704102,1.11235773563385,0.26853346824645996,0.15556937456130981,0.5148671865463257,0.6591970920562744,0.6918453574180603,5.763631343841553,93.97098541259766,0.8174523115158081,0.3243655562400818,0.8122784495353699,0.3260961174964905
BONA_087,BONA,2023,9.1930513381958,9.881611824035645,1.733458399772644,3.107391119003296,0.33838820457458496,1.7990477085113525,0.23685814440250397,0.12631036341190338,0.4526641070842743,0.8232241272926331,1.1856210231781006,11.023720741271973,64.4338607788086,0.8017123937606812,0.4976679980754852,0.8587777018547058,0.4372943341732025
BONA_084,BONA,2023,9.228456497192383,9.832661628723145,1.8098903894424438,3.3614954948425293,0.37541675567626953,1.9850190877914429,0.2812132239341736,0.14876674115657806,0.43429407477378845,0.6821163296699524,0.9755032062530518,11.24347972869873,67.37869262695312,0.8276267647743225,0.4439314603805542,0.8182935118675232,0.4210314154624939
BONA_080,BONA,2023,5.673526763916016,4.809167861938477,2.009962320327759,1.501968264579773,0.6072714924812317,1.3603602647781372,0.26880306005477905,0.15442392230033875,0.5036042928695679,0.7635335326194763,0.7791204452514648,7.113935947418213,90.06072998046875,0.8294674754142761,0.380125492811203,0.8035268783569336,0.37822225689888
BONA_086,BONA,2023,2.298207998275757,1.6970175504684448,2.0872089862823486,0.584555983543396,0.7687109112739563,0.6643314361572266,0.27999958395957947,0.1664467453956604,0.5738968253135681,0.5817965269088745,0.3071577250957489,3.026564598083496,99.96482849121094,0.8421574234962463,0.4452225267887115,0.8197823166847229,0.431660920381546
BONA_088,BONA,2023,9.138171195983887,10.01414680480957,1.6889283657073975,3.043121099472046,0.3053177297115326,1.818544626235962,0.24576033651828766,0.13170404732227325,0.4425145387649536,0.734136164188385,1.1604505777359009,10.946578025817871,64.45487213134766,0.8459064960479736,0.465702474117279,0.846733808517456,0.4399711489677429
