plotID,siteID,year,Canopy_Ht,Max_Ht,Rumple,Rugosity,Deep_Gap,Vert_SD,Vert_CV,Gini,VCI,FHD,LAI,Q95,Ht_Ratio,NDVI,EVI,ARVI,SAVI,domain
TREE_042,TREE,2016,19.60098898410797,24.203048825263977,1.2893829345703125,5.306831449270248,0.05264739599078894,3.345631703734398,0.1731629241257906,0.08785957610234618,0.707680955529213,2.5833932906389236,3.0190876945853233,23.202521681785583,7.596247509121895,,,,,D05
TREE_042,TREE,2017,20.17241358757019,24.37915349006653,1.283120185136795,5.274626314640045,0.05587144021410495,3.20204995572567,0.1607590103521943,0.07745783030986786,0.6682825684547424,2.447613760828972,3.033525340259075,23.36473798751831,7.414689138531685,0.883302628993988,0.6426980495452881,0.8499851226806641,0.5926083922386169,D05
TREE_042,TREE,2019,19.2462317943573,25.209051847457886,1.3536939918994904,6.278667986392975,0.07768740702886134,3.7786395847797394,0.19713377207517624,0.10215106373652816,0.7751313000917435,2.8097751140594482,2.55873042345047,23.51023030281067,10.582419991493225,,,,,D05
TREE_042,TREE,2020,19.338942646980286,25.268507838249207,1.3029350489377975,5.544303745031357,0.04853268526494503,3.807693839073181,0.1988140745088458,0.1033769566565752,0.7725662738084793,2.853514224290848,3.0226493775844574,23.581671476364136,8.134769141674042,,,,,D05
TREE_042,TREE,2022,18.91025173664093,25.09196698665619,1.419566698372364,7.055117219686508,0.10587845463305712,4.316154137253761,0.2305672625079751,0.12064253655262291,0.7974502593278885,2.809273913502693,2.2340137735009193,23.698017954826355,15.241705596446991,0.8916652202606201,0.6505814790725708,0.8746089339256287,0.5868915915489197,D05
TREE_042,TREE,2024,18.906504690647125,25.211180806159973,1.420717529952526,7.0045554637908936,0.10565857053734362,4.280798703432083,0.23198075871914625,0.12139966571703553,0.7897403948009014,2.766807422041893,2.238280273973942,23.774500131607056,15.72262305021286,0.8847326040267944,0.6394590139389038,0.8629769086837769,0.5823081731796265,D05
TREE_042,TREE,2025,18.876471757888794,25.19282603263855,1.4264094606041908,7.053459852933884,0.10806679911911488,4.315737709403038,0.23476606607437134,0.1230980702675879,0.7929115369915962,2.7838835567235947,2.20024336874485,23.76409101486206,16.22122311592102,0.9012682437896729,0.6195371747016907,0.8964227437973022,0.5627679824829102,D05
TREE_053,TREE,2016,16.421661853790283,23.629430770874023,1.4226986095309258,6.0300344824790955,0.09458967653336003,4.378914341330528,0.2740396820008755,0.15320777567103505,0.8262508362531662,2.6987189650535583,2.5769499763846397,22.30408251285553,18.895038291811943,,,,,D05
TREE_053,TREE,2017,17.00818967819214,23.58164894580841,1.3796431496739388,5.81447334587574,0.07472820347175002,4.2281941920518875,0.25412921141833067,0.14043207187205553,0.8133225813508034,2.6255469620227814,2.80064444988966,22.448537230491638,14.972605164162815,0.8840052485466003,0.6004781126976013,0.8521762490272522,0.5607333183288574,D05
TREE_053,TREE,2019,16.8906991481781,24.357864022254944,1.3942461982369423,6.066951096057892,0.07986807217821479,4.219002455472946,0.25383354257792234,0.14150957204401493,0.8470793999731541,2.8445761501789093,2.580186888575554,22.598322868347168,15.277888536453247,,,,,D05
TREE_053,TREE,2020,16.633187472820282,24.144914031028748,1.3529002889990807,5.513414621353149,0.049797966494224966,4.3244514018297195,0.2637207927182317,0.14785841666162014,0.8545253314077854,2.8395619839429855,3.0640503019094467,22.502499103546143,13.841559767723083,,,,,D05
TREE_053,TREE,2022,16.27636843919754,24.052122116088867,1.4796099811792374,6.768031150102615,0.12096374528482556,4.623038724064827,0.28839828819036484,0.1606318922713399,0.8665405735373497,2.842652052640915,2.200802080333233,22.43624758720398,22.383288145065308,0.8745371103286743,0.634342610836029,0.8527153134346008,0.5741090774536133,D05
TREE_053,TREE,2024,16.77008694410324,24.284703254699707,1.4176611006259918,6.287414640188217,0.08800638129469007,4.490057662129402,0.2712138267233968,0.15040130633860826,0.8502085879445076,2.8329340368509293,2.578257516026497,22.65666139125824,17.85980013012886,0.8815917372703552,0.6653105020523071,0.8557170629501343,0.6029776930809021,D05
TREE_053,TREE,2025,16.539794504642487,24.115635871887207,1.3976940587162971,6.068611949682236,0.07168331334833056,4.507393032312393,0.2752796458080411,0.1529477797448635,0.859856840223074,2.8680629432201385,2.6457389295101166,22.51507580280304,16.722995698451996,0.9001900553703308,0.664624810218811,0.8908599019050598,0.5980898141860962,D05
TREE_049,TREE,2016,18.30888521671295,23.724653363227844,1.3882743492722511,6.137139722704887,0.09502725256606936,3.96052585542202,0.22344776429235935,0.11721373605541885,0.7542504519224167,2.6458566039800644,2.593225695192814,22.68134903907776,15.945993974804878,,,,,D05
TREE_049,TREE,2017,18.99836266040802,23.86617934703827,1.3395373225212097,5.7184257209300995,0.07567171129630879,3.571578897535801,0.19460627436637878,0.10010008234530687,0.7114906832575798,2.5419055223464966,2.8205662295222282,22.863197803497314,12.426870569586754,0.905454397201538,0.6182804703712463,0.8907073140144348,0.5680787563323975,D05
TREE_049,TREE,2019,18.276706516742706,24.800453305244446,1.3853344172239304,6.404730975627899,0.08457529963925481,4.077559977769852,0.2268164660781622,0.12249385751783848,0.8121597208082676,2.8550868034362793,2.474978342652321,23.232782125473022,14.25279027223587,,,,,D05
TREE_049,TREE,2020,18.465620756149292,24.946510553359985,1.3218839541077614,5.5372167229652405,0.050281299976632,4.085895538330078,0.2249909657984972,0.12075469829142094,0.8065298944711685,2.8992376625537872,3.1377742290496826,23.321269512176514,11.035271629691124,,,,,D05
TREE_049,TREE,2022,17.995467483997345,25.079679489135742,1.4043126553297043,6.534100204706192,0.08801847230643034,4.472590774297714,0.25179437082260847,0.13672760454937816,0.830586701631546,2.8942029029130936,2.5222630873322487,23.291938066482544,16.5118008852005,0.8950533270835876,0.6716420650482178,0.8782299160957336,0.6035698056221008,D05
TREE_049,TREE,2024,18.581225395202637,25.274189114570618,1.3785351887345314,6.401251554489136,0.08132970309816301,4.211964413523674,0.22880516946315765,0.12348360009491444,0.8136419840157032,2.8774924129247665,2.604319140315056,23.602673649787903,13.780300199985504,0.897742509841919,0.676237165927887,0.8826556205749512,0.6082423329353333,D05
TREE_049,TREE,2025,18.457059919834137,25.20058012008667,1.383136086165905,6.432539194822311,0.08239431015681475,4.249787375330925,0.2327214004471898,0.12590431701391935,0.8181831315159798,2.882828563451767,2.5914491191506386,23.549999356269836,14.359969824552536,0.9111046195030212,0.6697896718978882,0.912043571472168,0.5982367396354675,D05
