plotID,siteID,year,Canopy_Ht,Max_Ht,Rumple,Rugosity,Deep_Gap,Vert_SD,Vert_CV,Gini,VCI,FHD,LAI,Q95,Ht_Ratio,NDVI,EVI,ARVI,SAVI,domain
DELA_013,DELA,2015,21.818663239479065,31.411823749542236,1.3680719137191772,7.424403339624405,0.0356606968853157,6.55792635679245,0.3129867101088166,0.1693874760530889,0.8167319670319557,2.8606857359409332,3.4415449798107147,29.683849573135376,13.871584579348564,,,,,D08
DELA_013,DELA,2016,21.248914122581482,31.443781971931458,1.4315536990761757,8.285163909196854,0.0660740259627346,6.9156719744205475,0.3349554156884551,0.1838403851725161,0.839387983083725,2.928932771086693,2.8430513441562653,29.70603060722351,16.98719659075141,,,,,D08
DELA_013,DELA,2017,22.950563311576843,31.848238348960876,1.3401551246643066,7.339237153530121,0.034045990905724466,6.313579469919205,0.2831528754904866,0.1512458729557693,0.7835527807474136,2.7615214586257935,3.454481527209282,30.147842049598694,10.401548568159342,,,,,D08
DELA_013,DELA,2018,21.37019407749176,32.2023206949234,1.39833565056324,8.092924773693085,0.04008794028777629,7.1026939153671265,0.3360861483961344,0.18463201308622956,0.8784373663365841,3.1200245171785355,3.2157307863235474,30.030887961387634,14.163628444075584,,,,,D08
DELA_013,DELA,2019,22.53679919242859,32.53524160385132,1.357293963432312,7.622492283582687,0.03393402911024168,6.653386116027832,0.30180204659700394,0.16408420959487557,0.807552732527256,2.825008913874626,3.4104893803596497,30.605536580085754,10.907607465982437,,,,,D08
DELA_013,DELA,2021,21.44297444820404,33.3324089050293,1.3891931623220444,8.027477532625198,0.025809938029851764,7.361712783575058,0.3487448897212744,0.19139197561889887,0.8833058327436447,3.158517509698868,3.4877875596284866,30.577243208885193,13.5157370865345,,,,,D08
DELA_013,DELA,2023,22.36589539051056,33.800535798072815,1.4060002341866493,8.527276307344437,0.04437627492006868,7.401626139879227,0.33682639244943857,0.18434503534808755,0.8744322545826435,3.1483506709337234,3.159492641687393,31.42073345184326,14.107293486595154,0.9350184202194214,0.6212809681892395,0.9181541204452516,0.5799276828765869,D08
DELA_013,DELA,2024,23.35488474369049,34.25155806541443,1.335844174027443,7.555771321058273,0.023177538678282872,6.7736862897872925,0.2948404969647527,0.15936964517459273,0.8538851551711559,3.176186293363571,3.700347423553467,31.550624012947083,9.07448135316372,0.9282238483428956,0.6447381377220154,0.9153024554252625,0.5922449231147766,D08
DELA_003,DELA,2015,15.330495163798332,26.249199509620667,1.6475251615047455,6.507222950458527,0.08126443123910576,5.490715026855469,0.5417464300990105,0.2654211139306426,0.7966620400547981,2.528688594698906,2.0831550117582083,24.475463271141052,36.00649440288544,,,,,D08
DELA_003,DELA,2016,14.937455661594868,25.468842536211014,1.6188320443034172,6.7355186231434345,0.10923727811314166,5.564901154488325,0.4859832413494587,0.258537863381207,0.8367035165429115,2.6675000209361315,1.9221869935281575,23.230973929166794,37.9207261800766,,,,,D08
DELA_003,DELA,2017,15.634112544357777,26.082980036735535,1.614839844405651,6.723689451813698,0.10816156957298517,5.629885371774435,0.4868002701550722,0.2526871059089899,0.8054887559264898,2.6154490876942873,1.953220629133284,23.88793447613716,35.02901664376259,,,,,D08
DELA_003,DELA,2018,14.777067199349403,28.095708787441254,1.616719201207161,6.896065980195999,0.06774431467056274,6.191305726766586,0.5320532135665417,0.28174573462456465,0.8767357394099236,2.9340899288654327,2.1377201788127422,24.76856631040573,36.887840926647186,,,,,D08
DELA_003,DELA,2019,15.973763108253479,27.141611218452454,1.633519284427166,6.8476845026016235,0.10003655991749838,5.719538658857346,0.500077148899436,0.25639518396928906,0.8175394665449858,2.733991876244545,2.109889487270266,24.383213996887207,33.09965744614601,,,,,D08
DELA_003,DELA,2021,15.365394726395607,27.225368440151215,1.5573160201311111,6.656287223100662,0.07579750195145607,5.984659165143967,0.46286011673510075,0.24875288177281618,0.8850492648780346,2.898451805114746,2.3867956325411797,24.02267348766327,35.38537386059761,,,,,D08
DELA_003,DELA,2023,16.257951363921165,27.81186681985855,1.5340744704008102,6.896037921309471,0.07193756429478526,5.948017433285713,0.4372722888365388,0.23434001905843616,0.8761786855757236,2.935161419212818,2.3294336684048176,25.121936678886414,32.35244730114937,0.9238993525505066,0.6137962341308594,0.9029293060302734,0.5735097527503967,D08
DELA_003,DELA,2024,16.810034051537514,28.009052872657776,1.4792504757642746,6.411622226238251,0.04844015394337475,5.701647773385048,0.41230302955955267,0.22237974870949984,0.8719292432069778,2.9464994072914124,2.6935946717858315,25.359678328037262,27.737824469804764,0.9070951342582704,0.6181276440620422,0.8827931880950928,0.5741297602653503,D08
DELA_005,DELA,2015,14.498317539691925,18.57417070865631,1.1970433294773102,2.7798497080802917,0.0196911348393769,2.036838248372078,0.14180072816088796,0.07591471471823752,0.6683123856782913,2.1320893317461014,4.140998855233192,17.40312498807907,5.121819160878658,,,,,D08
DELA_005,DELA,2016,13.96972244977951,18.81272256374359,1.3486177250742912,4.484107688069344,0.07237654319033027,2.8804745078086853,0.2090710080228746,0.1067220619879663,0.733665868639946,2.302666589617729,2.5555155724287033,17.406647264957428,14.726340562105179,,,,,D08
DELA_005,DELA,2017,14.475631356239319,19.072089314460754,1.2866113483905792,3.959927648305893,0.04569667627220042,2.6282592862844467,0.18357522832229733,0.09188748942688107,0.6985683366656303,2.2049793377518654,2.9901521503925323,17.788238286972046,9.794142425060272,,,,,D08
DELA_005,DELA,2018,13.4088174700737,20.345438241958618,1.3867264539003372,4.851655259728432,0.06655311235226691,3.668842628598213,0.2736888471990824,0.1446003969758749,0.8300991840660572,2.6604527086019516,2.5212340503931046,17.941381573677063,20.167671501636505,,,,,D08
DELA_005,DELA,2019,14.221841871738434,19.819669604301453,1.4068609401583672,4.9823034554719925,0.09938493839581497,3.439919650554657,0.24581095855683088,0.12580907437950373,0.7546226680278778,2.3738146647810936,2.560261234641075,18.214670300483704,17.8882012963295,,,,,D08
DELA_005,DELA,2021,13.469077408313751,20.61802899837494,1.4010990858078003,5.0252785831689835,0.0523158076684922,4.218284085392952,0.31916085351258516,0.1717711496166885,0.8566886559128761,2.718419164419174,2.6578685715794563,18.626438677310944,21.78182339668274,,,,,D08
DELA_005,DELA,2023,14.234960794448853,21.12051296234131,1.371032178401947,4.953606441617012,0.0434970804490149,4.193006068468094,0.3000361444428563,0.15937330201268196,0.8353393636643887,2.7184738218784332,2.871054284274578,19.14837098121643,18.81618559360504,0.926071286201477,0.6363134384155273,0.9037292003631592,0.5914931297302246,D08
DELA_005,DELA,2024,14.182287812232971,21.0602126121521,1.3364822641015053,4.557037383317947,0.028531918942462653,4.029357939958572,0.2884028283879161,0.1541984435170889,0.8365585394203663,2.725195586681366,3.272217243909836,19.107790350914,16.422610998153687,0.9092557430267334,0.655878484249115,0.8821555376052856,0.605056881904602,D08
DELA_011,DELA,2015,17.682094037532806,22.415255904197693,1.2007107138633728,3.4938387721776962,0.015753942192532122,2.790436714887619,0.1580967027693987,0.08433702727779746,0.7081421539187431,2.3782422095537186,4.3243134170770645,21.217824935913086,3.4648952037096024,,,,,D08
DELA_011,DELA,2016,17.385489404201508,22.632866859436035,1.2780740335583687,4.6473154574632645,0.03846365283243358,3.385721728205681,0.194337104447186,0.10428111208602786,0.7568028569221497,2.5394750386476517,3.3563129901885986,21.47598159313202,7.687086760997772,,,,,D08
DELA_011,DELA,2017,18.315164923667908,23.32711160182953,1.2661730125546455,4.680192470550537,0.03870573895983398,3.293140545487404,0.1800601575523615,0.09450896643102169,0.7278992831707001,2.4516814425587654,3.4479169994592667,22.22456383705139,6.432905036956072,,,,,D08
DELA_011,DELA,2018,17.554119646549225,24.440661072731018,1.3039692863821983,5.142709955573082,0.03614216041751206,4.1004824340343475,0.23382843006402254,0.12658916180953383,0.8285828419029713,2.9215668737888336,3.3341932147741318,22.771788477897644,9.216047793626785,,,,,D08
DELA_011,DELA,2019,18.95873713493347,24.181532740592957,1.2508594989776611,4.552469983696938,0.028493439036537893,3.5963336676359177,0.1902682762593031,0.10087963193655014,0.7476855851709843,2.5057953000068665,3.9427918046712875,23.237526416778564,5.353974908590317,,,,,D08
DELA_011,DELA,2021,18.650938868522644,25.47037947177887,1.2892142832279205,5.229939550161362,0.02833189902594313,4.309247702360153,0.23093822225928307,0.12341199489310384,0.8193662762641907,2.9645886272192,3.63776995241642,23.772457599639893,7.8042082488536835,,,,,D08
DELA_011,DELA,2023,19.95955228805542,26.04770290851593,1.2748965695500374,5.27363184094429,0.03175210578046972,4.100078821182251,0.2059251582249999,0.10861302120611072,0.7838115803897381,2.8868464678525925,3.655199781060219,24.687283515930176,6.6214439533650875,0.93925678730011,0.7268222570419312,0.92482590675354,0.6575701236724854,D08
DELA_011,DELA,2024,20.491902351379395,26.553051710128784,1.2367720380425453,4.751809656620026,0.019279399391962215,3.9134030789136887,0.19078207109123468,0.09914862969890237,0.7686560563743114,2.9740497171878815,4.1410301476716995,24.988529443740845,4.573971226811409,0.9304688572883606,0.7612050175666809,0.9170465469360352,0.6764023900032043,D08
DELA_004,DELA,2015,18.4663787484169,26.006352305412292,1.3411637395620346,6.0201685577631,0.04724069636722561,4.765670225024223,0.2569875381886959,0.1357685229741037,0.8057490102946758,2.795897960662842,3.0984163880348206,24.265157341957092,11.56746256351471,,,,,D08
DELA_004,DELA,2016,17.584197998046875,26.11035168170929,1.4471790120005608,7.222702473402023,0.08695298340171576,5.543292701244354,0.3133845003321767,0.16966158896684647,0.8556735999882221,2.8747273832559586,2.3470730781555176,24.346312522888184,19.130991995334625,,,,,D08
