plotID,date,year,doy,ndvi,nbr,npix
OSBS_049,2025-12-13,2025,347,0.183,0.0236,16
OSBS_003,2025-12-13,2025,347,0.4288,0.3014,16
OSBS_012,2025-12-13,2025,347,0.1328,-0.0411,16
OSBS_013,2025-12-13,2025,347,0.3559,0.2526,16
OSBS_024,2025-12-13,2025,347,0.1492,-0.1609,16
OSBS_016,2025-12-13,2025,347,0.4197,0.3146,16
OSBS_008,2025-12-13,2025,347,0.3595,0.256,16
OSBS_010,2025-12-13,2025,347,0.443,0.3296,16
OSBS_051,2025-12-13,2025,347,0.259,0.0987,16
OSBS_050,2025-12-13,2025,347,0.2324,0.0818,16
OSBS_007,2025-12-13,2025,347,0.3544,0.2515,16
OSBS_005,2025-12-13,2025,347,0.1686,0.0376,16
OSBS_017,2025-12-13,2025,347,0.3672,0.2476,16
OSBS_043,2025-12-13,2025,347,0.3414,0.1991,16
OSBS_022,2025-12-13,2025,347,0.1639,-0.079,16
OSBS_039,2025-12-13,2025,347,0.288,0.1153,16
OSBS_036,2025-12-13,2025,347,0.3383,0.2014,16
OSBS_029,2025-12-13,2025,347,0.3007,0.1162,16
OSBS_040,2025-12-13,2025,347,0.3712,0.2786,16
OSBS_015,2025-12-13,2025,347,0.1986,0.0228,16
OSBS_025,2025-12-13,2025,347,0.3115,0.1425,16
OSBS_030,2025-12-13,2025,347,0.3204,0.1625,16
OSBS_038,2025-12-13,2025,347,0.3542,0.2071,16
OSBS_042,2025-12-13,2025,347,0.3751,0.2344,16
OSBS_035,2025-12-13,2025,347,0.3653,0.2584,16
OSBS_037,2025-12-13,2025,347,0.2735,0.1559,16
OSBS_028,2025-12-13,2025,347,0.2805,0.1304,16
OSBS_021,2025-12-13,2025,347,0.1855,-0.028,16
OSBS_041,2025-12-13,2025,347,0.3321,0.1822,16
OSBS_009,2025-12-13,2025,347,0.4135,0.3025,16
OSBS_031,2025-12-13,2025,347,0.3173,0.2009,16
OSBS_033,2025-12-13,2025,347,0.4022,0.2978,16
OSBS_032,2025-12-13,2025,347,0.3332,0.2007,16
OSBS_044,2025-12-13,2025,347,0.3559,0.2157,16
OSBS_027,2025-12-13,2025,347,0.3379,0.1676,16
OSBS_034,2025-12-13,2025,347,0.3589,0.2668,16
OSBS_026,2025-12-13,2025,347,0.3359,0.1794,16
OSBS_063,2025-12-13,2025,347,0.3085,0.1748,16
OSBS_067,2025-12-13,2025,347,0.3445,0.2266,16
OSBS_066,2025-12-13,2025,347,0.4348,0.3104,16
OSBS_068,2025-12-13,2025,347,0.392,0.3021,16
OSBS_070,2025-12-13,2025,347,0.3356,0.2456,16
OSBS_073,2025-12-13,2025,347,0.3751,0.214,16
OSBS_002,2025-11-28,2025,332,0.3922,0.2984,16
OSBS_048,2025-11-28,2025,332,0.404,0.297,16
OSBS_001,2025-11-28,2025,332,0.4823,0.3877,16
OSBS_018,2025-11-28,2025,332,0.3998,0.2556,16
OSBS_011,2025-11-28,2025,332,0.4973,0.4004,16
OSBS_014,2025-11-28,2025,332,0.4379,0.331,16
OSBS_004,2025-11-28,2025,332,0.394,0.2794,16
OSBS_020,2025-11-28,2025,332,0.4542,0.3322,16
OSBS_003,2025-11-28,2025,332,0.4389,0.3199,15
OSBS_013,2025-11-28,2025,332,0.3717,0.2547,16
OSBS_016,2025-11-28,2025,332,0.4582,0.3509,10
OSBS_008,2025-11-28,2025,332,0.387,0.2679,8
OSBS_010,2025-11-28,2025,332,0.4547,0.3381,16
OSBS_051,2025-11-28,2025,332,0.2635,0.1101,16
OSBS_050,2025-11-28,2025,332,0.2538,0.0904,16
OSBS_007,2025-11-28,2025,332,0.3907,0.2946,2
OSBS_017,2025-11-28,2025,332,0.4094,0.2996,16
OSBS_036,2025-11-28,2025,332,0.3441,0.2018,1
OSBS_040,2025-11-28,2025,332,0.3757,0.2789,12
OSBS_025,2025-11-28,2025,332,0.325,0.1585,8
OSBS_042,2025-11-28,2025,332,0.3994,0.251,16
OSBS_035,2025-11-28,2025,332,0.3848,0.2712,12
OSBS_009,2025-11-28,2025,332,0.4771,0.3645,16
OSBS_031,2025-11-28,2025,332,0.3488,0.2234,14
OSBS_033,2025-11-28,2025,332,0.4078,0.3033,16
OSBS_032,2025-11-28,2025,332,0.3367,0.1936,8
OSBS_034,2025-11-28,2025,332,0.3807,0.2701,16
OSBS_066,2025-11-28,2025,332,0.4492,0.3403,16
OSBS_068,2025-11-28,2025,332,0.4106,0.3053,12
OSBS_070,2025-11-28,2025,332,0.3649,0.2485,10
OSBS_073,2025-11-28,2025,332,0.4183,0.2564,16
OSBS_002,2025-11-28,2025,332,0.3954,0.2978,16
OSBS_006,2025-11-28,2025,332,0.3382,0.1905,16
OSBS_048,2025-11-28,2025,332,0.4098,0.2972,16
OSBS_001,2025-11-28,2025,332,0.4876,0.3875,16
OSBS_018,2025-11-28,2025,332,0.4041,0.2561,16
OSBS_011,2025-11-28,2025,332,0.5043,0.4,16
OSBS_014,2025-11-28,2025,332,0.4426,0.3307,16
OSBS_004,2025-11-28,2025,332,0.3978,0.2788,16
OSBS_020,2025-11-28,2025,332,0.4585,0.3326,16
OSBS_023,2025-11-28,2025,332,0.1856,-0.0674,16
OSBS_049,2025-11-28,2025,332,0.2112,0.0413,16
OSBS_003,2025-11-28,2025,332,0.4431,0.3187,16
OSBS_012,2025-11-28,2025,332,0.1758,-0.0828,16
OSBS_013,2025-11-28,2025,332,0.3762,0.2526,16
OSBS_024,2025-11-28,2025,332,0.1508,-0.1618,16
OSBS_016,2025-11-28,2025,332,0.4314,0.3184,16
OSBS_008,2025-11-28,2025,332,0.3857,0.2645,16
OSBS_010,2025-11-28,2025,332,0.4603,0.3383,16
OSBS_051,2025-11-28,2025,332,0.2659,0.1109,16
OSBS_050,2025-11-28,2025,332,0.2566,0.0912,16
OSBS_007,2025-11-28,2025,332,0.3704,0.2623,16
OSBS_005,2025-11-28,2025,332,0.2033,0.0115,16
OSBS_017,2025-11-28,2025,332,0.4147,0.2985,16
OSBS_043,2025-11-28,2025,332,0.35,0.192,16
OSBS_022,2025-11-28,2025,332,0.1946,-0.0582,16
OSBS_039,2025-11-28,2025,332,0.295,0.1194,16
OSBS_036,2025-11-28,2025,332,0.3503,0.2045,16
OSBS_029,2025-11-28,2025,332,0.3043,0.1064,16
OSBS_040,2025-11-28,2025,332,0.3804,0.2818,16
OSBS_015,2025-11-28,2025,332,0.1917,0.0041,16
OSBS_025,2025-11-28,2025,332,0.3215,0.1456,16
OSBS_030,2025-11-28,2025,332,0.339,0.1748,16
OSBS_038,2025-11-28,2025,332,0.3769,0.2272,16
OSBS_042,2025-11-28,2025,332,0.4038,0.2512,16
