plotID,date,year,doy,ndvi,nbr,npix
WREF_012,2025-09-23,2025,266,0.4137,0.3701,16
WREF_016,2025-09-23,2025,266,0.4229,0.3806,16
WREF_015,2025-09-23,2025,266,0.4082,0.369,16
WREF_013,2025-09-23,2025,266,0.4197,0.3819,16
WREF_001,2025-09-23,2025,266,0.4213,0.3622,16
WREF_003,2025-09-23,2025,266,0.4508,0.4229,16
WREF_018,2025-09-23,2025,266,0.3378,0.2833,16
WREF_020,2025-09-23,2025,266,0.4683,0.4091,16
WREF_002,2025-09-23,2025,266,0.5067,0.4756,16
WREF_019,2025-09-23,2025,266,0.3701,0.3175,16
WREF_010,2025-09-23,2025,266,0.5382,0.4986,16
WREF_007,2025-09-23,2025,266,0.4229,0.3896,16
WREF_008,2025-09-23,2025,266,0.3796,0.325,16
WREF_006,2025-09-23,2025,266,0.4524,0.4197,16
WREF_005,2025-09-23,2025,266,0.4345,0.3988,16
WREF_014,2025-09-23,2025,266,0.4123,0.3771,16
WREF_009,2025-09-23,2025,266,0.4512,0.4159,16
WREF_011,2025-09-23,2025,266,0.4753,0.4364,16
WREF_004,2025-09-23,2025,266,0.3589,0.3107,16
WREF_017,2025-09-23,2025,266,0.4795,0.4544,16
WREF_089,2025-09-18,2025,261,0.42,0.3501,16
WREF_082,2025-09-18,2025,261,0.4465,0.4128,16
WREF_077,2025-09-18,2025,261,0.3921,0.3444,16
WREF_083,2025-09-18,2025,261,0.4062,0.3621,16
WREF_086,2025-09-18,2025,261,0.3066,0.2481,16
WREF_081,2025-09-18,2025,261,0.4072,0.3628,16
WREF_076,2025-09-18,2025,261,0.425,0.3744,16
WREF_070,2025-09-18,2025,261,0.4616,0.4348,16
WREF_074,2025-09-18,2025,261,0.4371,0.3995,16
WREF_072,2025-09-18,2025,261,0.3667,0.3191,16
WREF_080,2025-09-18,2025,261,0.5436,0.5113,16
WREF_073,2025-09-18,2025,261,0.4813,0.4487,16
WREF_079,2025-09-18,2025,261,0.3952,0.3498,16
WREF_085,2025-09-18,2025,261,0.4364,0.396,16
WREF_084,2025-09-18,2025,261,0.4625,0.4283,16
WREF_078,2025-09-18,2025,261,0.4435,0.4052,16
WREF_088,2025-09-18,2025,261,0.4289,0.3933,16
WREF_087,2025-09-18,2025,261,0.4519,0.4142,16
WREF_075,2025-09-18,2025,261,0.4511,0.41,16
WREF_071,2025-09-18,2025,261,0.4534,0.4184,16
WREF_012,2025-09-18,2025,261,0.4152,0.3591,16
WREF_016,2025-09-18,2025,261,0.427,0.3836,16
WREF_015,2025-09-18,2025,261,0.4152,0.3714,16
WREF_013,2025-09-18,2025,261,0.4212,0.3855,16
WREF_001,2025-09-18,2025,261,0.4138,0.3757,16
WREF_003,2025-09-18,2025,261,0.4465,0.4262,16
WREF_018,2025-09-18,2025,261,0.3331,0.2867,16
WREF_020,2025-09-18,2025,261,0.4726,0.412,16
WREF_002,2025-09-18,2025,261,0.505,0.4759,16
WREF_019,2025-09-18,2025,261,0.3758,0.3278,16
WREF_010,2025-09-18,2025,261,0.5505,0.4954,16
WREF_007,2025-09-18,2025,261,0.4055,0.3838,16
WREF_008,2025-09-18,2025,261,0.3837,0.3346,16
WREF_006,2025-09-18,2025,261,0.4602,0.4141,16
WREF_005,2025-09-18,2025,261,0.4227,0.3982,16
WREF_014,2025-09-18,2025,261,0.4044,0.3818,16
WREF_009,2025-09-18,2025,261,0.4294,0.4163,16
WREF_011,2025-09-18,2025,261,0.4564,0.4252,16
WREF_004,2025-09-18,2025,261,0.3595,0.321,16
WREF_017,2025-09-18,2025,261,0.4745,0.4512,16
WREF_089,2025-09-13,2025,256,0.4188,0.3392,16
WREF_082,2025-09-13,2025,256,0.4549,0.4085,16
WREF_077,2025-09-13,2025,256,0.3883,0.3385,16
WREF_083,2025-09-13,2025,256,0.409,0.3577,16
WREF_086,2025-09-13,2025,256,0.3108,0.2414,16
WREF_081,2025-09-13,2025,256,0.4148,0.3618,16
WREF_076,2025-09-13,2025,256,0.4339,0.3734,16
WREF_070,2025-09-13,2025,256,0.4779,0.4391,16
WREF_074,2025-09-13,2025,256,0.4462,0.3994,16
WREF_072,2025-09-13,2025,256,0.377,0.316,16
WREF_080,2025-09-13,2025,256,0.5497,0.5089,16
WREF_073,2025-09-13,2025,256,0.487,0.45,16
WREF_079,2025-09-13,2025,256,0.4057,0.3495,16
WREF_085,2025-09-13,2025,256,0.4462,0.3993,16
WREF_084,2025-09-13,2025,256,0.475,0.4324,16
WREF_078,2025-09-13,2025,256,0.452,0.4039,16
WREF_088,2025-09-13,2025,256,0.4414,0.395,16
WREF_087,2025-09-13,2025,256,0.4575,0.4119,16
WREF_075,2025-09-13,2025,256,0.4637,0.4125,16
WREF_071,2025-09-13,2025,256,0.4629,0.4205,16
WREF_012,2025-09-13,2025,256,0.42,0.3656,16
WREF_016,2025-09-13,2025,256,0.4369,0.3861,16
WREF_015,2025-09-13,2025,256,0.4177,0.3664,16
WREF_013,2025-09-13,2025,256,0.4315,0.3828,16
WREF_001,2025-09-13,2025,256,0.4364,0.369,16
WREF_003,2025-09-13,2025,256,0.4663,0.4199,16
WREF_018,2025-09-13,2025,256,0.3414,0.2757,16
WREF_020,2025-09-13,2025,256,0.4714,0.405,16
WREF_002,2025-09-13,2025,256,0.5164,0.4728,16
WREF_019,2025-09-13,2025,256,0.391,0.3282,16
WREF_010,2025-09-13,2025,256,0.5427,0.5016,16
WREF_007,2025-09-13,2025,256,0.4314,0.3851,16
WREF_008,2025-09-13,2025,256,0.3939,0.3284,16
WREF_006,2025-09-13,2025,256,0.467,0.4397,16
WREF_005,2025-09-13,2025,256,0.4411,0.3949,16
WREF_014,2025-09-13,2025,256,0.4261,0.3836,16
WREF_009,2025-09-13,2025,256,0.4553,0.4032,16
