plotID,date,year,doy,ndvi,nbr,npix
BART_016,2025-11-02,2025,306,0.3935,0.2761,16
BART_028,2025-11-02,2025,306,0.3969,0.3068,16
BART_010,2025-11-02,2025,306,0.277,0.1999,16
BART_013,2025-11-02,2025,306,0.2311,0.0462,16
BART_026,2025-11-02,2025,306,0.4723,0.3908,16
BART_006,2025-11-02,2025,306,0.2262,0.0769,16
BART_023,2025-11-02,2025,306,0.4361,0.3345,16
BART_002,2025-11-02,2025,306,0.2386,0.074,16
BART_018,2025-11-02,2025,306,0.4072,0.3093,16
BART_003,2025-11-02,2025,306,0.302,0.2347,16
BART_024,2025-11-02,2025,306,0.4766,0.406,16
BART_011,2025-11-02,2025,306,0.337,0.2194,16
BART_025,2025-11-02,2025,306,0.4217,0.3318,16
BART_007,2025-11-02,2025,306,0.4031,0.2998,16
BART_027,2025-11-02,2025,306,0.5254,0.4462,16
BART_004,2025-11-02,2025,306,0.452,0.3354,16
BART_019,2025-11-02,2025,306,0.3559,0.2264,16
BART_012,2025-10-28,2025,301,0.2496,0.1114,16
BART_001,2025-10-28,2025,301,0.4602,0.3496,16
BART_005,2025-10-28,2025,301,0.4163,0.3032,16
BART_044,2025-10-28,2025,301,0.3327,0.2302,16
BART_037,2025-10-28,2025,301,0.259,0.1412,16
BART_073,2025-10-28,2025,301,0.3449,0.196,16
BART_074,2025-10-28,2025,301,0.3257,0.2167,16
BART_075,2025-10-28,2025,301,0.3674,0.2239,16
BART_042,2025-10-28,2025,301,0.3237,0.1835,16
BART_072,2025-10-28,2025,301,0.3322,0.2146,16
BART_046,2025-10-28,2025,301,0.2559,0.1168,16
BART_036,2025-10-28,2025,301,0.2582,0.1399,16
BART_051,2025-10-28,2025,301,0.4093,0.2822,16
BART_041,2025-10-28,2025,301,0.2841,0.152,16
BART_034,2025-10-28,2025,301,0.3614,0.2507,16
BART_039,2025-10-28,2025,301,0.3623,0.2214,16
BART_050,2025-10-28,2025,301,0.3932,0.2603,16
BART_040,2025-10-28,2025,301,0.2369,0.0776,16
BART_071,2025-10-28,2025,301,0.3118,0.1732,16
BART_070,2025-10-28,2025,301,0.3539,0.2396,16
BART_033,2025-10-28,2025,301,0.2691,0.109,16
BART_047,2025-10-28,2025,301,0.2655,0.1037,16
BART_032,2025-10-28,2025,301,0.2502,0.0815,16
BART_015,2025-10-28,2025,301,0.3737,0.2544,16
BART_016,2025-10-28,2025,301,0.4049,0.2795,16
BART_028,2025-10-28,2025,301,0.413,0.2957,16
BART_010,2025-10-28,2025,301,0.3516,0.3303,16
BART_013,2025-10-28,2025,301,0.2639,0.1064,16
BART_026,2025-10-28,2025,301,0.4907,0.3729,16
BART_006,2025-10-28,2025,301,0.2789,0.1525,16
BART_023,2025-10-28,2025,301,0.4394,0.3277,16
BART_002,2025-10-28,2025,301,0.2828,0.1452,16
BART_018,2025-10-28,2025,301,0.3959,0.303,16
BART_003,2025-10-28,2025,301,0.3676,0.3074,16
BART_024,2025-10-28,2025,301,0.4905,0.3916,16
BART_011,2025-10-28,2025,301,0.335,0.2305,16
BART_025,2025-10-28,2025,301,0.4287,0.3218,16
BART_007,2025-10-28,2025,301,0.4162,0.3038,16
BART_027,2025-10-28,2025,301,0.5145,0.4291,16
BART_004,2025-10-28,2025,301,0.4447,0.3308,16
BART_019,2025-10-28,2025,301,0.3333,0.2159,16
BART_012,2025-10-28,2025,301,0.2529,0.1192,16
BART_001,2025-10-28,2025,301,0.4474,0.3371,16
BART_005,2025-10-28,2025,301,0.4168,0.3057,16
BART_044,2025-10-28,2025,301,0.328,0.2381,16
BART_037,2025-10-28,2025,301,0.2634,0.1396,16
BART_073,2025-10-28,2025,301,0.3074,0.1765,16
BART_074,2025-10-28,2025,301,0.3295,0.2045,16
BART_075,2025-10-28,2025,301,0.3672,0.2122,16
BART_042,2025-10-28,2025,301,0.3152,0.1841,16
BART_072,2025-10-28,2025,301,0.3377,0.2088,16
BART_046,2025-10-28,2025,301,0.2679,0.1154,16
BART_036,2025-10-28,2025,301,0.2657,0.1375,16
BART_051,2025-10-28,2025,301,0.4014,0.2815,16
BART_041,2025-10-28,2025,301,0.2819,0.1509,16
BART_034,2025-10-28,2025,301,0.3939,0.2721,16
BART_039,2025-10-28,2025,301,0.363,0.2192,16
BART_050,2025-10-28,2025,301,0.3875,0.2587,16
BART_040,2025-10-28,2025,301,0.2489,0.0735,16
BART_071,2025-10-28,2025,301,0.3202,0.1711,16
BART_070,2025-10-28,2025,301,0.3265,0.2202,16
BART_033,2025-10-28,2025,301,0.2711,0.109,16
BART_047,2025-10-28,2025,301,0.2609,0.1066,16
BART_032,2025-10-28,2025,301,0.2558,0.0852,16
BART_015,2025-10-28,2025,301,0.3706,0.2485,16
BART_016,2025-10-28,2025,301,0.4017,0.2755,16
BART_028,2025-10-28,2025,301,0.4249,0.3099,16
BART_010,2025-10-28,2025,301,0.362,0.3373,16
BART_013,2025-10-28,2025,301,0.2696,0.1092,16
BART_026,2025-10-28,2025,301,0.5024,0.3891,16
BART_006,2025-10-28,2025,301,0.2836,0.1561,16
BART_023,2025-10-28,2025,301,0.4376,0.3224,16
BART_002,2025-10-28,2025,301,0.2842,0.1497,16
BART_018,2025-10-28,2025,301,0.4206,0.3224,16
BART_003,2025-10-28,2025,301,0.3683,0.3097,16
BART_024,2025-10-28,2025,301,0.4807,0.3714,16
BART_011,2025-10-28,2025,301,0.3755,0.2591,16
BART_025,2025-10-28,2025,301,0.433,0.325,16
BART_007,2025-10-28,2025,301,0.4354,0.3399,16
BART_027,2025-10-28,2025,301,0.5163,0.4218,16
BART_004,2025-10-28,2025,301,0.4433,0.3222,16
BART_019,2025-10-28,2025,301,0.3269,0.1966,16
BART_012,2025-10-18,2025,291,0.3582,0.2587,16
BART_001,2025-10-18,2025,291,0.4519,0.3448,16
BART_005,2025-10-18,2025,291,0.3749,0.2964,16
BART_044,2025-10-18,2025,291,0.379,0.3189,16
BART_037,2025-10-18,2025,291,0.3439,0.2763,16
BART_073,2025-10-18,2025,291,0.3652,0.2615,16
BART_074,2025-10-18,2025,291,0.3805,0.3165,16
BART_075,2025-10-18,2025,291,0.3876,0.2767,16
BART_042,2025-10-18,2025,291,0.371,0.27,16
BART_072,2025-10-18,2025,291,0.3783,0.2773,16
BART_046,2025-10-18,2025,291,0.3317,0.2574,16
BART_036,2025-10-18,2025,291,0.325,0.2768,16
BART_051,2025-10-18,2025,291,0.4053,0.3196,16
BART_041,2025-10-18,2025,291,0.3296,0.2605,16
BART_034,2025-10-18,2025,291,0.3923,0.3042,16
BART_039,2025-10-18,2025,291,0.373,0.2781,16
BART_050,2025-10-18,2025,291,0.3806,0.2917,16
BART_040,2025-10-18,2025,291,0.2733,0.1697,16
BART_071,2025-10-18,2025,291,0.3323,0.2308,16
BART_070,2025-10-18,2025,291,0.3648,0.273,16
BART_033,2025-10-18,2025,291,0.3551,0.2561,16
BART_047,2025-10-18,2025,291,0.2839,0.1891,16
BART_032,2025-10-18,2025,291,0.2765,0.1713,16
BART_015,2025-10-18,2025,291,0.4133,0.3262,16
BART_016,2025-10-18,2025,291,0.4137,0.3225,16
BART_028,2025-10-18,2025,291,0.4425,0.3248,16
BART_010,2025-10-18,2025,291,0.4754,0.4114,16
BART_013,2025-10-18,2025,291,0.3507,0.2224,16
BART_026,2025-10-18,2025,291,0.4568,0.3608,16
BART_006,2025-10-18,2025,291,0.3826,0.2643,16
BART_023,2025-10-18,2025,291,0.4055,0.3228,16
BART_002,2025-10-18,2025,291,0.3557,0.2402,16
BART_018,2025-10-18,2025,291,0.387,0.372,16
BART_003,2025-10-18,2025,291,0.4735,0.3766,16
BART_024,2025-10-18,2025,291,0.441,0.3509,16
BART_011,2025-10-18,2025,291,0.3546,0.3002,16
BART_025,2025-10-18,2025,291,0.4105,0.3161,16
BART_007,2025-10-18,2025,291,0.4038,0.3174,16
BART_027,2025-10-18,2025,291,0.4788,0.3881,16
BART_004,2025-10-18,2025,291,0.4585,0.3659,16
BART_019,2025-10-18,2025,291,0.353,0.2493,16
BART_023,2025-10-05,2025,278,0.5043,0.4002,16
BART_027,2025-10-05,2025,278,0.0622,-0.0353,2
BART_023,2025-10-05,2025,278,0.5166,0.4033,16
BART_012,2025-10-03,2025,276,0.4804,0.3945,16
BART_001,2025-10-03,2025,276,0.4928,0.4042,16
BART_005,2025-10-03,2025,276,0.4826,0.3878,16
BART_044,2025-10-03,2025,276,0.4973,0.376,16
BART_037,2025-10-03,2025,276,0.4654,0.382,16
BART_073,2025-10-03,2025,276,0.4789,0.3644,16
BART_074,2025-10-03,2025,276,0.5148,0.3684,16
BART_075,2025-10-03,2025,276,0.4983,0.3905,16
BART_042,2025-10-03,2025,276,0.4838,0.3846,16
BART_072,2025-10-03,2025,276,0.4673,0.3522,16
BART_046,2025-10-03,2025,276,0.4909,0.3842,16
BART_036,2025-10-03,2025,276,0.4661,0.3661,16
BART_051,2025-10-03,2025,276,0.5044,0.39,16
BART_041,2025-10-03,2025,276,0.4778,0.3622,16
BART_034,2025-10-03,2025,276,0.4853,0.4016,16
BART_039,2025-10-03,2025,276,0.485,0.3847,16
BART_050,2025-10-03,2025,276,0.4812,0.3856,16
BART_040,2025-10-03,2025,276,0.4255,0.3353,16
BART_071,2025-10-03,2025,276,0.4338,0.2937,16
BART_070,2025-10-03,2025,276,0.453,0.3662,16
BART_033,2025-10-03,2025,276,0.4881,0.3606,16
BART_047,2025-10-03,2025,276,0.4438,0.3465,16
BART_032,2025-10-03,2025,276,0.4392,0.2923,16
BART_015,2025-10-03,2025,276,0.5007,0.3802,16
BART_016,2025-10-03,2025,276,0.4881,0.3839,16
BART_028,2025-10-03,2025,276,0.5028,0.3986,16
BART_010,2025-10-03,2025,276,0.617,0.4882,16
BART_013,2025-10-03,2025,276,0.4975,0.3542,16
BART_026,2025-10-03,2025,276,0.5034,0.4046,16
BART_006,2025-10-03,2025,276,0.4967,0.3504,16
BART_023,2025-10-03,2025,276,0.5304,0.4133,16
BART_002,2025-10-03,2025,276,0.4927,0.3612,16
BART_018,2025-10-03,2025,276,0.5147,0.4279,16
BART_003,2025-10-03,2025,276,0.5721,0.4645,16
BART_024,2025-10-03,2025,276,0.513,0.4216,16
BART_011,2025-10-03,2025,276,0.4669,0.398,16
BART_025,2025-10-03,2025,276,0.4497,0.351,16
BART_007,2025-10-03,2025,276,0.4958,0.3911,16
BART_027,2025-10-03,2025,276,0.5358,0.4462,16
BART_004,2025-10-03,2025,276,0.5026,0.3972,16
BART_019,2025-10-03,2025,276,0.4238,0.309,16
BART_012,2025-09-30,2025,273,0.4866,0.4222,16
BART_001,2025-09-30,2025,273,0.4946,0.4215,16
BART_005,2025-09-30,2025,273,0.493,0.402,16
BART_044,2025-09-30,2025,273,0.499,0.3831,16
BART_037,2025-09-30,2025,273,0.4746,0.4045,16
BART_073,2025-09-30,2025,273,0.4628,0.3751,16
BART_074,2025-09-30,2025,273,0.5177,0.385,16
BART_075,2025-09-30,2025,273,0.5045,0.3992,16
BART_042,2025-09-30,2025,273,0.4908,0.4006,16
BART_072,2025-09-30,2025,273,0.4629,0.3753,16
BART_046,2025-09-30,2025,273,0.4923,0.3934,16
BART_036,2025-09-30,2025,273,0.4783,0.3812,16
BART_051,2025-09-30,2025,273,0.5067,0.4052,16
BART_041,2025-09-30,2025,273,0.4842,0.3778,16
BART_034,2025-09-30,2025,273,0.4954,0.3887,16
BART_039,2025-09-30,2025,273,0.4847,0.3968,16
BART_050,2025-09-30,2025,273,0.4854,0.399,16
BART_040,2025-09-30,2025,273,0.4354,0.3733,16
BART_071,2025-09-30,2025,273,0.438,0.3275,16
BART_070,2025-09-30,2025,273,0.4591,0.3828,16
BART_033,2025-09-30,2025,273,0.4912,0.3899,16
BART_047,2025-09-30,2025,273,0.4559,0.3741,16
BART_032,2025-09-30,2025,273,0.4371,0.3241,16
BART_015,2025-09-30,2025,273,0.5269,0.4251,16
BART_016,2025-09-30,2025,273,0.4934,0.4005,16
BART_028,2025-09-30,2025,273,0.4837,0.3827,16
BART_010,2025-09-30,2025,273,0.6285,0.5076,16
BART_013,2025-09-30,2025,273,0.5038,0.3697,16
BART_026,2025-09-30,2025,273,0.4927,0.3971,16
BART_006,2025-09-30,2025,273,0.495,0.3729,16
BART_023,2025-09-30,2025,273,0.5249,0.4223,16
BART_002,2025-09-30,2025,273,0.5072,0.4013,16
BART_018,2025-09-30,2025,273,0.5245,0.446,16
BART_003,2025-09-30,2025,273,0.5817,0.4782,16
BART_024,2025-09-30,2025,273,0.5133,0.4312,16
BART_011,2025-09-30,2025,273,0.4781,0.3928,16
BART_025,2025-09-30,2025,273,0.4435,0.3425,16
BART_007,2025-09-30,2025,273,0.491,0.4049,16
BART_027,2025-09-30,2025,273,0.5363,0.4456,16
BART_004,2025-09-30,2025,273,0.5078,0.4188,16
BART_019,2025-09-30,2025,273,0.4268,0.3328,16
BART_012,2025-09-30,2025,273,0.4886,0.4264,16
BART_001,2025-09-30,2025,273,0.5031,0.4277,16
BART_005,2025-09-30,2025,273,0.4949,0.3986,16
BART_044,2025-09-30,2025,273,0.5034,0.386,16
BART_037,2025-09-30,2025,273,0.4752,0.4059,16
BART_073,2025-09-30,2025,273,0.4759,0.3807,16
BART_074,2025-09-30,2025,273,0.5164,0.3796,16
BART_075,2025-09-30,2025,273,0.5093,0.4077,16
BART_042,2025-09-30,2025,273,0.4884,0.4022,16
BART_072,2025-09-30,2025,273,0.465,0.376,16
BART_046,2025-09-30,2025,273,0.5022,0.4067,16
BART_036,2025-09-30,2025,273,0.4821,0.3843,16
BART_051,2025-09-30,2025,273,0.5072,0.404,16
BART_041,2025-09-30,2025,273,0.4838,0.3774,16
BART_034,2025-09-30,2025,273,0.5036,0.4133,16
BART_039,2025-09-30,2025,273,0.4857,0.3979,16
BART_050,2025-09-30,2025,273,0.4803,0.3984,16
BART_040,2025-09-30,2025,273,0.4402,0.3667,16
BART_071,2025-09-30,2025,273,0.4346,0.317,16
BART_070,2025-09-30,2025,273,0.4603,0.3821,16
BART_033,2025-09-30,2025,273,0.4916,0.3885,16
BART_047,2025-09-30,2025,273,0.4422,0.3695,16
BART_032,2025-09-30,2025,273,0.4392,0.3158,16
BART_015,2025-09-30,2025,273,0.5103,0.4051,16
BART_016,2025-09-30,2025,273,0.4988,0.4067,16
BART_028,2025-09-30,2025,273,0.5038,0.388,16
BART_010,2025-09-30,2025,273,0.6246,0.5016,16
BART_013,2025-09-30,2025,273,0.5126,0.3806,16
BART_026,2025-09-30,2025,273,0.5169,0.4036,16
BART_006,2025-09-30,2025,273,0.5045,0.3776,16
BART_023,2025-09-30,2025,273,0.5299,0.416,16
BART_002,2025-09-30,2025,273,0.5047,0.4001,16
BART_018,2025-09-30,2025,273,0.5285,0.4417,16
BART_003,2025-09-30,2025,273,0.5793,0.4769,16
BART_024,2025-09-30,2025,273,0.5147,0.4226,16
BART_011,2025-09-30,2025,273,0.4915,0.4176,16
BART_025,2025-09-30,2025,273,0.4528,0.355,16
BART_007,2025-09-30,2025,273,0.5035,0.4017,16
BART_027,2025-09-30,2025,273,0.5423,0.4472,16
BART_004,2025-09-30,2025,273,0.5121,0.4133,16
BART_019,2025-09-30,2025,273,0.431,0.3306,16
BART_012,2025-09-28,2025,271,0.4937,0.4457,14
BART_001,2025-09-28,2025,271,0.4904,0.4124,16
BART_005,2025-09-28,2025,271,0.4781,0.3875,16
BART_044,2025-09-28,2025,271,0.4932,0.3868,16
BART_037,2025-09-28,2025,271,0.4745,0.4169,16
BART_073,2025-09-28,2025,271,0.4593,0.3796,16
BART_074,2025-09-28,2025,271,0.5019,0.3884,16
BART_075,2025-09-28,2025,271,0.5085,0.405,16
BART_042,2025-09-28,2025,271,0.4793,0.3978,16
BART_072,2025-09-28,2025,271,0.458,0.3864,16
BART_046,2025-09-28,2025,271,0.4874,0.3973,16
BART_036,2025-09-28,2025,271,0.4845,0.3942,16
BART_051,2025-09-28,2025,271,0.4986,0.4,16
BART_041,2025-09-28,2025,271,0.4851,0.3776,16
BART_034,2025-09-28,2025,271,0.4835,0.3964,16
BART_039,2025-09-28,2025,271,0.486,0.4022,16
BART_050,2025-09-28,2025,271,0.4933,0.4078,16
BART_040,2025-09-28,2025,271,0.4434,0.3893,16
BART_071,2025-09-28,2025,271,0.4267,0.331,16
BART_070,2025-09-28,2025,271,0.4556,0.3891,16
BART_033,2025-09-28,2025,271,0.4789,0.3987,16
BART_047,2025-09-28,2025,271,0.4614,0.3837,16
BART_032,2025-09-28,2025,271,0.4308,0.3375,16
BART_015,2025-09-28,2025,271,0.5149,0.4142,16
BART_016,2025-09-28,2025,271,0.4837,0.3858,16
BART_028,2025-09-28,2025,271,0.4718,0.3793,16
BART_010,2025-09-28,2025,271,0.616,0.4967,16
BART_013,2025-09-28,2025,271,0.4988,0.3716,16
BART_026,2025-09-28,2025,271,0.4873,0.4059,16
BART_006,2025-09-28,2025,271,0.4748,0.3796,16
BART_023,2025-09-28,2025,271,0.5091,0.4096,16
BART_002,2025-09-28,2025,271,0.4996,0.3945,16
BART_018,2025-09-28,2025,271,0.5198,0.4309,16
BART_003,2025-09-28,2025,271,0.57,0.4706,16
BART_024,2025-09-28,2025,271,0.4927,0.4134,16
BART_011,2025-09-28,2025,271,0.4728,0.3818,16
BART_025,2025-09-28,2025,271,0.4259,0.3397,16
BART_007,2025-09-28,2025,271,0.4757,0.3904,16
BART_027,2025-09-28,2025,271,0.5162,0.4372,16
BART_004,2025-09-28,2025,271,0.4946,0.4071,16
BART_019,2025-09-28,2025,271,0.4066,0.3275,16
BART_012,2025-09-28,2025,271,0.498,0.4484,16
BART_001,2025-09-28,2025,271,0.4986,0.4141,16
BART_005,2025-09-28,2025,271,0.4847,0.3834,16
BART_044,2025-09-28,2025,271,0.4953,0.3929,16
BART_037,2025-09-28,2025,271,0.4745,0.4194,16
BART_073,2025-09-28,2025,271,0.4761,0.3877,16
BART_074,2025-09-28,2025,271,0.4995,0.3811,16
BART_075,2025-09-28,2025,271,0.5171,0.4084,16
BART_042,2025-09-28,2025,271,0.4862,0.402,16
BART_072,2025-09-28,2025,271,0.4595,0.3855,16
BART_046,2025-09-28,2025,271,0.5075,0.4075,16
BART_036,2025-09-28,2025,271,0.4898,0.3993,16
BART_051,2025-09-28,2025,271,0.5065,0.4026,16
BART_041,2025-09-28,2025,271,0.4879,0.3825,16
BART_034,2025-09-28,2025,271,0.515,0.4194,16
BART_039,2025-09-28,2025,271,0.4932,0.4039,16
BART_050,2025-09-28,2025,271,0.4932,0.4028,16
BART_040,2025-09-28,2025,271,0.4436,0.3825,16
BART_071,2025-09-28,2025,271,0.4243,0.3297,16
BART_070,2025-09-28,2025,271,0.4592,0.387,16
BART_033,2025-09-28,2025,271,0.4933,0.4004,16
BART_047,2025-09-28,2025,271,0.4588,0.3827,16
BART_032,2025-09-28,2025,271,0.4339,0.3283,16
BART_015,2025-09-28,2025,271,0.5005,0.3954,16
BART_016,2025-09-28,2025,271,0.4923,0.3834,16
BART_028,2025-09-28,2025,271,0.4896,0.3846,16
BART_010,2025-09-28,2025,271,0.6106,0.4951,16
BART_013,2025-09-28,2025,271,0.5113,0.3891,16
BART_026,2025-09-28,2025,271,0.4996,0.402,16
BART_006,2025-09-28,2025,271,0.4924,0.385,16
BART_023,2025-09-28,2025,271,0.5142,0.4106,16
BART_002,2025-09-28,2025,271,0.4966,0.3957,16
BART_018,2025-09-28,2025,271,0.5241,0.426,16
BART_003,2025-09-28,2025,271,0.5768,0.4682,16
BART_024,2025-09-28,2025,271,0.5128,0.4129,16
BART_011,2025-09-28,2025,271,0.4922,0.4022,16
BART_025,2025-09-28,2025,271,0.4346,0.3453,16
BART_007,2025-09-28,2025,271,0.4913,0.3936,16
BART_027,2025-09-28,2025,271,0.53,0.436,16
BART_004,2025-09-28,2025,271,0.4965,0.4039,16
BART_019,2025-09-28,2025,271,0.413,0.3254,16
BART_012,2025-09-18,2025,261,0.5767,0.4617,16
BART_001,2025-09-18,2025,261,0.5301,0.4435,16
BART_044,2025-09-18,2025,261,0.5212,0.4233,16
BART_037,2025-09-18,2025,261,0.5527,0.4513,16
BART_073,2025-09-18,2025,261,0.5301,0.4281,16
BART_074,2025-09-18,2025,261,0.5186,0.4125,6
BART_042,2025-09-18,2025,261,0.5433,0.4463,16
BART_072,2025-09-18,2025,261,0.5304,0.4241,16
BART_036,2025-09-18,2025,261,0.5358,0.421,16
BART_051,2025-09-18,2025,261,0.5359,0.4325,16
BART_041,2025-09-18,2025,261,0.5308,0.4132,16
BART_034,2025-09-18,2025,261,0.5539,0.4529,16
BART_039,2025-09-18,2025,261,0.5351,0.431,16
BART_050,2025-09-18,2025,261,0.5282,0.4367,16
BART_040,2025-09-18,2025,261,0.5439,0.4347,16
BART_071,2025-09-18,2025,261,0.4973,0.3889,16
BART_070,2025-09-18,2025,261,0.5297,0.4321,16
BART_033,2025-09-18,2025,261,0.569,0.4473,16
BART_047,2025-09-18,2025,261,0.5264,0.4243,16
BART_032,2025-09-18,2025,261,0.5073,0.4033,16
BART_028,2025-09-18,2025,261,0.5003,0.4158,16
BART_026,2025-09-18,2025,261,0.5064,0.4234,16
BART_006,2025-09-18,2025,261,0.5556,0.4323,16
BART_025,2025-09-18,2025,261,0.443,0.3706,16
BART_007,2025-09-18,2025,261,0.4931,0.4144,8
