plotID,date,year,doy,ndvi,nbr,npix
SCBI_023,2025-11-13,2025,317,0.2006,-0.0052,16
SCBI_022,2025-11-13,2025,317,0.207,-0.0184,16
SCBI_008,2025-11-08,2025,312,0.1943,0.0213,16
SCBI_004,2025-11-08,2025,312,0.1942,0.0079,16
SCBI_015,2025-11-08,2025,312,0.2358,0.0509,16
SCBI_017,2025-11-08,2025,312,0.2067,-0.0119,16
SCBI_013,2025-11-08,2025,312,0.2519,0.1007,16
SCBI_007,2025-11-08,2025,312,0.2153,0.0335,16
SCBI_018,2025-11-08,2025,312,0.2832,0.0983,16
SCBI_003,2025-11-08,2025,312,0.2262,0.021,16
SCBI_011,2025-11-08,2025,312,0.2064,0.0245,16
SCBI_016,2025-11-08,2025,312,0.2631,0.0811,16
SCBI_002,2025-11-08,2025,312,0.1794,0.0225,16
SCBI_010,2025-11-08,2025,312,0.2584,0.1038,16
SCBI_014,2025-11-08,2025,312,0.2658,0.0506,16
SCBI_005,2025-11-08,2025,312,0.2661,0.1313,16
SCBI_056,2025-11-08,2025,312,0.2162,0.002,16
SCBI_045,2025-11-08,2025,312,0.1782,-0.0476,16
SCBI_053,2025-11-08,2025,312,0.2086,-0.0112,16
SCBI_061,2025-11-08,2025,312,0.2606,0.077,16
SCBI_050,2025-11-08,2025,312,0.1783,-0.0254,16
SCBI_057,2025-11-08,2025,312,0.2008,-0.0074,16
SCBI_062,2025-11-08,2025,312,0.19,-0.0006,16
SCBI_047,2025-11-08,2025,312,0.2085,0.0175,16
SCBI_067,2025-11-08,2025,312,0.182,-0.0134,16
SCBI_066,2025-11-08,2025,312,0.2226,0.0695,16
SCBI_064,2025-11-08,2025,312,0.2302,0.0461,16
SCBI_052,2025-11-08,2025,312,0.2379,-0.0077,16
SCBI_054,2025-11-08,2025,312,0.2226,-0.0084,16
SCBI_046,2025-11-08,2025,312,0.2315,0.0726,16
SCBI_049,2025-11-08,2025,312,0.2245,0.0669,16
SCBI_063,2025-11-08,2025,312,0.1844,0.0027,16
SCBI_055,2025-11-08,2025,312,0.2203,0.0409,16
SCBI_048,2025-11-08,2025,312,0.2201,0.0348,16
SCBI_051,2025-11-08,2025,312,0.2152,0.0221,16
SCBI_058,2025-11-08,2025,312,0.2227,-0.0074,16
SCBI_034,2025-11-08,2025,312,0.487,0.3231,16
SCBI_038,2025-11-08,2025,312,0.3398,0.1506,16
SCBI_033,2025-11-08,2025,312,0.4962,0.3272,16
SCBI_006,2025-11-08,2025,312,0.4424,0.2759,16
SCBI_035,2025-11-08,2025,312,0.4162,0.2749,16
SCBI_012,2025-11-08,2025,312,0.464,0.3443,16
SCBI_071,2025-11-08,2025,312,0.2314,0.0589,16
SCBI_019,2025-11-08,2025,312,0.2491,0.1033,16
SCBI_021,2025-11-08,2025,312,0.2171,-0.0275,16
SCBI_023,2025-11-08,2025,312,0.2409,0.0896,16
SCBI_022,2025-11-08,2025,312,0.2396,0.0786,16
SCBI_008,2025-11-08,2025,312,0.199,0.0285,16
SCBI_004,2025-11-08,2025,312,0.1966,0.0188,16
SCBI_015,2025-11-08,2025,312,0.2376,0.0409,16
SCBI_017,2025-11-08,2025,312,0.2081,-0.012,16
SCBI_013,2025-11-08,2025,312,0.2393,0.0872,16
SCBI_007,2025-11-08,2025,312,0.2093,0.0376,16
SCBI_018,2025-11-08,2025,312,0.2966,0.1025,16
SCBI_003,2025-11-08,2025,312,0.237,0.0417,16
SCBI_011,2025-11-08,2025,312,0.2055,0.0253,16
SCBI_016,2025-11-08,2025,312,0.2723,0.0978,16
SCBI_002,2025-11-08,2025,312,0.1794,0.0275,16
SCBI_010,2025-11-08,2025,312,0.2625,0.096,16
SCBI_014,2025-11-08,2025,312,0.272,0.0439,16
SCBI_005,2025-11-08,2025,312,0.2689,0.1368,16
SCBI_056,2025-11-08,2025,312,0.2114,0.0018,16
SCBI_045,2025-11-08,2025,312,0.1836,-0.0358,16
SCBI_053,2025-11-08,2025,312,0.214,-0.0087,16
SCBI_061,2025-11-08,2025,312,0.2617,0.0776,16
SCBI_050,2025-11-08,2025,312,0.1772,-0.0285,16
SCBI_057,2025-11-08,2025,312,0.2084,0.0015,16
SCBI_062,2025-11-08,2025,312,0.183,-0.0095,16
SCBI_047,2025-11-08,2025,312,0.2074,0.0142,16
SCBI_067,2025-11-08,2025,312,0.1846,-0.0045,16
SCBI_066,2025-11-08,2025,312,0.2256,0.0722,16
SCBI_064,2025-11-08,2025,312,0.233,0.0445,16
SCBI_052,2025-11-08,2025,312,0.2383,-0.0074,16
SCBI_054,2025-11-08,2025,312,0.2044,-0.0314,16
SCBI_046,2025-11-08,2025,312,0.2277,0.0672,16
SCBI_049,2025-11-08,2025,312,0.2273,0.0588,16
SCBI_063,2025-11-08,2025,312,0.1885,0.0072,16
SCBI_055,2025-11-08,2025,312,0.2204,0.0318,16
SCBI_048,2025-11-08,2025,312,0.2016,0.043,16
SCBI_051,2025-11-08,2025,312,0.2202,0.0304,16
SCBI_058,2025-11-08,2025,312,0.2242,-0.0089,16
SCBI_034,2025-11-08,2025,312,0.4793,0.3132,16
SCBI_038,2025-11-08,2025,312,0.3408,0.1552,16
SCBI_033,2025-11-08,2025,312,0.4869,0.3165,16
SCBI_006,2025-11-08,2025,312,0.4319,0.2474,16
SCBI_035,2025-11-08,2025,312,0.4218,0.2797,16
