siteID,plotID,year,grain_m,n_cells,source,NDVI_mean,NDVI_sd,EVI_mean,EVI_sd,ARVI_mean,ARVI_sd,SAVI_mean,SAVI_sd
BLAN,BLAN_054,2025,10,16,NEON_DP3.30026.002_bidirectional,0.7581970691680908,0.011135604232549667,0.5330723524093628,0.02108864299952984,0.6674851179122925,0.01642964966595173,0.5107261538505554,0.015910133719444275
BLAN,BLAN_049,2025,10,16,NEON_DP3.30026.002_bidirectional,0.4837386906147003,0.16037023067474365,0.33965057134628296,0.13130278885364532,0.304876446723938,0.21188364923000336,0.3458032011985779,0.10989067703485489
BLAN,BLAN_060,2025,10,16,NEON_DP3.30026.002_bidirectional,0.43573516607284546,0.023190544918179512,0.28806111216545105,0.01922244392335415,0.23514039814472198,0.027120914310216904,0.30614614486694336,0.018537087365984917
BLAN,BLAN_038,2025,10,16,NEON_DP3.30026.002_bidirectional,0.6320392489433289,0.15798239409923553,0.4374828338623047,0.11683069169521332,0.500609278678894,0.2097955346107483,0.4296516180038452,0.0988009050488472
BLAN,BLAN_040,2025,10,16,NEON_DP3.30026.002_bidirectional,0.3703046441078186,0.01799364946782589,0.24523140490055084,0.013268177397549152,0.15708886086940765,0.023203114047646523,0.26573652029037476,0.012268624268472195
BLAN,BLAN_037,2025,10,16,NEON_DP3.30026.002_bidirectional,0.7494153380393982,0.006572825834155083,0.5309539437294006,0.011889268644154072,0.6511120200157166,0.00942101888358593,0.5113831162452698,0.009312978945672512
BLAN,BLAN_044,2025,10,16,NEON_DP3.30026.002_bidirectional,0.9120684862136841,0.006279653869569302,0.8234759569168091,0.04387667402625084,0.8852276802062988,0.008025304414331913,0.7233536839485168,0.03022143803536892
BLAN,BLAN_050,2025,10,16,NEON_DP3.30026.002_bidirectional,0.9150916337966919,0.005444732960313559,0.7672529816627502,0.057183392345905304,0.8919839859008789,0.007460275664925575,0.6835430860519409,0.039828117936849594
BLAN,BLAN_052,2025,10,16,NEON_DP3.30026.002_bidirectional,0.9198031425476074,0.0038767976220697165,0.7891250848770142,0.036631029099226,0.896528422832489,0.0060796248726546764,0.700439989566803,0.025299381464719772
BLAN,BLAN_048,2025,10,8,NEON_DP3.30026.002_bidirectional,0.906938374042511,0.004587061703205109,0.5354251265525818,0.1364356130361557,0.888886034488678,0.012339032255113125,0.5054871439933777,0.10911621153354645
BLAN,BLAN_055,2025,10,16,NEON_DP3.30026.002_bidirectional,0.872779369354248,0.013877078890800476,0.6853030323982239,0.06655966490507126,0.8260464072227478,0.01764032617211342,0.6280749440193176,0.051575593650341034
BLAN,BLAN_057,2025,10,16,NEON_DP3.30026.002_bidirectional,0.91078120470047,0.004233557730913162,0.7909111380577087,0.04028915613889694,0.8845271468162537,0.006082652136683464,0.7012748122215271,0.028751544654369354
BLAN,BLAN_036,2025,10,16,NEON_DP3.30026.002_bidirectional,0.9292822480201721,0.005896286107599735,0.6877923011779785,0.08175896853208542,0.9057915210723877,0.007142798975110054,0.6323784589767456,0.06353353708982468
BLAN,BLAN_047,2025,10,16,NEON_DP3.30026.002_bidirectional,0.9219075441360474,0.02200605534017086,0.7140769362449646,0.07694654166698456,0.8968212008476257,0.029920684173703194,0.6499553918838501,0.059415556490421295
BLAN,BLAN_063,2025,10,8,NEON_DP3.30026.002_bidirectional,0.920740008354187,0.007310246583074331,0.6609969735145569,0.04146018251776695,0.8999846577644348,0.009363017044961452,0.6070615649223328,0.032460570335388184
BLAN,BLAN_053,2025,10,16,NEON_DP3.30026.002_bidirectional,0.9050998091697693,0.015403698198497295,0.7673226594924927,0.0963975265622139,0.8767623901367188,0.01980237290263176,0.6820000410079956,0.06921618431806564
BLAN,BLAN_041,2025,10,16,NEON_DP3.30026.002_bidirectional,0.9126148819923401,0.006555174943059683,0.7892860770225525,0.043897438794374466,0.8837378621101379,0.009698549285531044,0.7018031477928162,0.03133326396346092
BLAN,BLAN_064,2025,10,16,NEON_DP3.30026.002_bidirectional,0.7467800974845886,0.015568061731755733,0.5222188234329224,0.028524307534098625,0.6503000855445862,0.022302815690636635,0.5026609301567078,0.021999137476086617
GRSM,GRSM_057,2016,10,16,NEON_DP3.30026.002_bidirectional,0.863804042339325,0.010407774709165096,0.6535394787788391,0.04396504536271095,0.8720952868461609,0.01665777899324894,0.5741161108016968,0.03082934021949768
GRSM,GRSM_048,2016,10,12,NEON_DP3.30026.002_bidirectional,0.8882822394371033,0.018366739153862,0.6987980008125305,0.08169396221637726,0.9021349549293518,0.02178955264389515,0.6079160571098328,0.05775940418243408
GRSM,GRSM_059,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8946991562843323,0.01390431635081768,0.6780480742454529,0.04905291646718979,0.911137044429779,0.018652815371751785,0.595831036567688,0.03644295781850815
GRSM,GRSM_054,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8759521245956421,0.01695455238223076,0.6438435316085815,0.05055001378059387,0.8871142268180847,0.019639432430267334,0.5705413818359375,0.038382336497306824
GRSM,GRSM_049,2016,10,16,NEON_DP3.30026.002_bidirectional,0.9197266697883606,0.004719261545687914,0.7610263824462891,0.03168819844722748,0.9435932040214539,0.008133486844599247,0.6539371609687805,0.022653957828879356
GRSM,GRSM_066,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8753744959831238,0.01701107993721962,0.6401453018188477,0.06914301961660385,0.8806968331336975,0.021020065993070602,0.5702972412109375,0.04986591264605522
GRSM,GRSM_065,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8874944448471069,0.01976885460317135,0.6989313364028931,0.06169990077614784,0.9008530378341675,0.0245687086135149,0.6085962653160095,0.04473770037293434
GRSM,GRSM_047,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8884545564651489,0.010533511638641357,0.6635901927947998,0.04944923520088196,0.8956511616706848,0.01507282443344593,0.5889449119567871,0.03657398000359535
GRSM,GRSM_063,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8683716654777527,0.013464254327118397,0.6476708650588989,0.06078164651989937,0.873678982257843,0.01618320122361183,0.5730913281440735,0.04306648671627045
GRSM,GRSM_053,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8642835021018982,0.008055039681494236,0.6350663900375366,0.04720395803451538,0.8674300909042358,0.01157558523118496,0.5648282170295715,0.03295000642538071
GRSM,GRSM_062,2016,10,16,NEON_DP3.30026.002_bidirectional,0.876433789730072,0.016865208745002747,0.7054405212402344,0.05501623451709747,0.8763799667358398,0.022145802155137062,0.6162771582603455,0.040104880928993225
GRSM,GRSM_060,2016,10,12,NEON_DP3.30026.002_bidirectional,0.900048553943634,0.00842974428087473,0.7625980973243713,0.041798483580350876,0.9169227480888367,0.011671757325530052,0.651149570941925,0.029565513134002686
GRSM,GRSM_050,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8737057447433472,0.014357790350914001,0.7186053991317749,0.053315047174692154,0.8823001384735107,0.021874459460377693,0.6184056997299194,0.03566233068704605
GRSM,GRSM_051,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8674970269203186,0.039279691874980927,0.6497706770896912,0.10404656827449799,0.8713052868843079,0.04221059009432793,0.5748515129089355,0.0787864401936531
GRSM,GRSM_064,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8806785941123962,0.012233947403728962,0.6650198698043823,0.04179195314645767,0.8894966840744019,0.018398888409137726,0.5869821310043335,0.029156427830457687
GRSM,GRSM_002,2016,10,16,NEON_DP3.30026.002_bidirectional,0.908183217048645,0.0214329082518816,0.7091944217681885,0.07321523129940033,0.9102014899253845,0.031007306650280952,0.6275172829627991,0.05260445550084114
GRSM,GRSM_025,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8254070281982422,0.03854181244969368,0.4782218337059021,0.09021701663732529,0.7759613394737244,0.05212795361876488,0.45885056257247925,0.07515234500169754
GRSM,GRSM_016,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8305656313896179,0.04810134321451187,0.477623850107193,0.07928864657878876,0.7825998067855835,0.06515554338693619,0.4589907228946686,0.06647619605064392
GRSM,GRSM_017,2016,10,16,NEON_DP3.30026.002_bidirectional,0.9020026922225952,0.009434185922145844,0.6288116574287415,0.0577840730547905,0.9235308170318604,0.01611536741256714,0.5634032487869263,0.04385281726717949
GRSM,GRSM_004,2016,10,16,NEON_DP3.30026.002_bidirectional,0.913688063621521,0.008403605781495571,0.6732866764068604,0.09731296449899673,0.9330325722694397,0.025741178542375565,0.5972678661346436,0.07425639778375626
GRSM,GRSM_001,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8976269960403442,0.017803814262151718,0.693031370639801,0.11681143194437027,0.9271935820579529,0.026802876964211464,0.6012536287307739,0.08900711685419083
GRSM,GRSM_012,2016,10,16,NEON_DP3.30026.002_bidirectional,0.910746693611145,0.011606520973145962,0.7737112045288086,0.05389595031738281,0.9192695021629333,0.01592228002846241,0.667104959487915,0.036301832646131516
GRSM,GRSM_008,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8878082633018494,0.010695814155042171,0.7235054969787598,0.05377735570073128,0.8898533582687378,0.01552307978272438,0.6304612159729004,0.03567575290799141
GRSM,GRSM_003,2016,10,16,NEON_DP3.30026.002_bidirectional,0.915157675743103,0.004818696528673172,0.7693576216697693,0.050751570612192154,0.9258390069007874,0.0072207385674119,0.6646629571914673,0.0352935791015625
GRSM,GRSM_019,2016,10,16,NEON_DP3.30026.002_bidirectional,0.9136744737625122,0.012978632003068924,0.7531698942184448,0.04635557904839516,0.9048111438751221,0.01674257405102253,0.665915310382843,0.03330269455909729
GRSM,GRSM_006,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8960793614387512,0.012010014615952969,0.6544618606567383,0.045829273760318756,0.8783108592033386,0.014609680511057377,0.5972927808761597,0.0342940129339695
GRSM,GRSM_013,2016,10,16,NEON_DP3.30026.002_bidirectional,0.9138921499252319,0.008435717783868313,0.72728031873703,0.06225103139877319,0.9113329648971558,0.010057289153337479,0.6425877809524536,0.046311162412166595
GRSM,GRSM_015,2016,10,16,NEON_DP3.30026.002_bidirectional,0.9079151153564453,0.007914441637694836,0.7041075229644775,0.08573394268751144,0.9196276664733887,0.022418420761823654,0.6193022727966309,0.06345303356647491
GRSM,GRSM_014,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8940858244895935,0.006671563256531954,0.6632052063941956,0.06662927567958832,0.8952130675315857,0.015785420313477516,0.5933843851089478,0.04855915158987045
GRSM,GRSM_010,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8886414170265198,0.011226769536733627,0.6774221658706665,0.08417379856109619,0.9007793664932251,0.03238438442349434,0.5964539647102356,0.06340859830379486
GRSM,GRSM_005,2016,10,8,NEON_DP3.30026.002_bidirectional,0.9199567437171936,0.010118440724909306,0.7638504505157471,0.02063329517841339,0.9377690553665161,0.015343165956437588,0.6586353778839111,0.01471822988241911
GRSM,GRSM_011,2016,10,16,NEON_DP3.30026.002_bidirectional,0.9240453839302063,0.010653052479028702,0.7759291529655457,0.09308110177516937,0.9380905628204346,0.02112475037574768,0.6691871285438538,0.06498849391937256
GRSM,GRSM_007,2016,10,16,NEON_DP3.30026.002_bidirectional,0.902430534362793,0.006739315111190081,0.7296565771102905,0.10275257378816605,0.9226916432380676,0.013387033715844154,0.628411591053009,0.07145871222019196
GRSM,GRSM_009,2016,10,16,NEON_DP3.30026.002_bidirectional,0.911781370639801,0.007814902812242508,0.7955912351608276,0.04712321609258652,0.9299189448356628,0.01050968375056982,0.6750611066818237,0.03144899383187294
GRSM,GRSM_055,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8717758655548096,0.015994861721992493,0.6508214473724365,0.07134681195020676,0.8822866082191467,0.021373094990849495,0.5731202960014343,0.04965785890817642
GRSM,GRSM_018,2016,10,16,NEON_DP3.30026.002_bidirectional,0.9276386499404907,0.006324104033410549,0.7551279067993164,0.05020512640476227,0.9444272518157959,0.00948465708643198,0.6572641134262085,0.035710930824279785
GRSM,GRSM_061,2016,10,12,NEON_DP3.30026.002_bidirectional,0.9010801911354065,0.017056653276085854,0.7196791172027588,0.08485978841781616,0.9223676323890686,0.028995919972658157,0.6220958828926086,0.06392832100391388
GRSM,GRSM_056,2016,10,16,NEON_DP3.30026.002_bidirectional,0.903714120388031,0.02203258126974106,0.6471279859542847,0.09599235653877258,0.9274678826332092,0.03156839311122894,0.5743199586868286,0.07119401544332504
GRSM,GRSM_058,2016,10,16,NEON_DP3.30026.002_bidirectional,0.8859338164329529,0.012836387380957603,0.5957980155944824,0.05442921817302704,0.9022244215011597,0.014235938899219036,0.5388460159301758,0.04033737629652023
GRSM,GRSM_052,2016,10,16,NEON_DP3.30026.002_bidirectional,0.9106876850128174,0.012230790220201015,0.7507519721984863,0.05666162818670273,0.9307690262794495,0.016455816105008125,0.6460881233215332,0.03869616985321045
GRSM,GRSM_057,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8627045750617981,0.018990933895111084,0.7121144533157349,0.04111320525407791,0.8518494367599487,0.027069468051195145,0.6215967535972595,0.028766801580786705
GRSM,GRSM_048,2022,10,12,NEON_DP3.30026.002_bidirectional,0.8945589661598206,0.013744200579822063,0.749657928943634,0.06497708708047867,0.8941691517829895,0.01793724298477173,0.6505699753761292,0.04570237174630165
GRSM,GRSM_059,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8769990801811218,0.01591350883245468,0.6740687489509583,0.0421779528260231,0.8742427825927734,0.02152232453227043,0.5973336100578308,0.03063403069972992
GRSM,GRSM_054,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8737934231758118,0.014906063675880432,0.6794803738594055,0.04965955764055252,0.8688738942146301,0.021858030930161476,0.6006131172180176,0.03582185134291649
GRSM,GRSM_049,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9034932851791382,0.009871575981378555,0.7245518565177917,0.0369349904358387,0.9109614491462708,0.011225645430386066,0.6339089870452881,0.027173126116394997
GRSM,GRSM_066,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8889074921607971,0.010086258873343468,0.7196458578109741,0.03944292291998863,0.8863173723220825,0.015322308987379074,0.6314364075660706,0.029083605855703354
GRSM,GRSM_065,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8977503180503845,0.01026854570955038,0.7518345713615417,0.04519777372479439,0.894445538520813,0.014092530123889446,0.6557530760765076,0.03154400736093521
GRSM,GRSM_047,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8433635830879211,0.030691472813487053,0.630755603313446,0.0558190643787384,0.8267228603363037,0.04276776313781738,0.564915120601654,0.042512912303209305
GRSM,GRSM_063,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8783053159713745,0.009670596569776535,0.7196548581123352,0.044856585562229156,0.872949481010437,0.010935240425169468,0.6291846036911011,0.03217807039618492
GRSM,GRSM_053,2022,10,16,NEON_DP3.30026.002_bidirectional,0.878484845161438,0.007143847644329071,0.7263275384902954,0.03601650521159172,0.8749303817749023,0.009560376405715942,0.6323868036270142,0.02485467493534088
GRSM,GRSM_062,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8376567363739014,0.025013385340571404,0.679370105266571,0.07163912057876587,0.806679904460907,0.03316846489906311,0.6032791137695312,0.05335672199726105
GRSM,GRSM_060,2022,10,12,NEON_DP3.30026.002_bidirectional,0.8903508186340332,0.009827990084886551,0.7459272742271423,0.043333448469638824,0.8960598111152649,0.011101281270384789,0.6430999636650085,0.03082890808582306
GRSM,GRSM_050,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8808773756027222,0.008082336746156216,0.7772504091262817,0.05551423132419586,0.8808858394622803,0.014499442651867867,0.6620190739631653,0.038334738463163376
GRSM,GRSM_051,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8539863228797913,0.039044469594955444,0.6799049377441406,0.06713904440402985,0.8378642201423645,0.0540173314511776,0.6006393432617188,0.04950330778956413
GRSM,GRSM_064,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8928245306015015,0.008540011942386627,0.7132943868637085,0.03073502704501152,0.8918436765670776,0.012211078777909279,0.6276066303253174,0.022200481966137886
GRSM,GRSM_002,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8826762437820435,0.017549505457282066,0.5642451047897339,0.04799816012382507,0.8817583322525024,0.02681654319167137,0.5228464007377625,0.03824891895055771
GRSM,GRSM_017,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8826237320899963,0.010298550128936768,0.6682541966438293,0.048425834625959396,0.8772760629653931,0.014273538254201412,0.5966144800186157,0.03435667231678963
GRSM,GRSM_001,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9136409759521484,0.008252207189798355,0.7196063995361328,0.06116710230708122,0.913303017616272,0.010044305585324764,0.638037919998169,0.04447595030069351
GRSM,GRSM_012,2022,10,7,NEON_DP3.30026.002_bidirectional,0.9017966985702515,0.022882046177983284,0.6982436776161194,0.0642528235912323,0.9077511429786682,0.029593514278531075,0.616943895816803,0.04741210490465164
GRSM,GRSM_008,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8818681836128235,0.010656672529876232,0.7495414614677429,0.03796902298927307,0.8808570504188538,0.014138974249362946,0.6466053128242493,0.024953782558441162
GRSM,GRSM_003,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8845140337944031,0.01448550634086132,0.6299254894256592,0.11404190957546234,0.9289309978485107,0.029338335618376732,0.5493524670600891,0.08268208801746368
GRSM,GRSM_019,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8722844123840332,0.015593583695590496,0.5588916540145874,0.0490286760032177,0.8483990430831909,0.02370535396039486,0.5250791907310486,0.03939268738031387
GRSM,GRSM_006,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8857018351554871,0.011317841708660126,0.5425129532814026,0.05377211421728134,0.880635142326355,0.019029928371310234,0.5082042217254639,0.042552463710308075
GRSM,GRSM_013,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8508390784263611,0.02799672819674015,0.510138213634491,0.07640001177787781,0.8491172194480896,0.04238878935575485,0.4750403165817261,0.061792582273483276
GRSM,GRSM_015,2022,10,16,NEON_DP3.30026.002_bidirectional,0.861423909664154,0.015136832371354103,0.48661473393440247,0.09440780431032181,0.8828079700469971,0.04532451182603836,0.45422863960266113,0.07882627844810486
GRSM,GRSM_014,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8824046850204468,0.01024664007127285,0.7592456340789795,0.054040949791669846,0.8792223930358887,0.01334764901548624,0.6537666916847229,0.03642280027270317
GRSM,GRSM_010,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8743357062339783,0.009014945477247238,0.7157415151596069,0.06886622309684753,0.868319571018219,0.015057496726512909,0.6245399713516235,0.047747451812028885
GRSM,GRSM_005,2022,10,8,NEON_DP3.30026.002_bidirectional,0.8939589262008667,0.012001126073300838,0.6240233778953552,0.09578853845596313,0.9016338586807251,0.020504605025053024,0.562038779258728,0.06831774115562439
GRSM,GRSM_011,2022,10,16,NEON_DP3.30026.002_bidirectional,0.896122395992279,0.011323437094688416,0.6607922315597534,0.09938612580299377,0.9189587831497192,0.03565220534801483,0.5827209949493408,0.07790495455265045
GRSM,GRSM_007,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8971455693244934,0.013646110892295837,0.7869186401367188,0.06797926127910614,0.8961455225944519,0.017151840031147003,0.6755452752113342,0.047350600361824036
GRSM,GRSM_009,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8842029571533203,0.02001541294157505,0.6955238580703735,0.07443707436323166,0.8860749006271362,0.02197665348649025,0.6110177040100098,0.05626094341278076
GRSM,GRSM_055,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8843856453895569,0.015360300429165363,0.7221473455429077,0.07133016735315323,0.8790515661239624,0.020579617470502853,0.6317766308784485,0.05133838579058647
GRSM,GRSM_018,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9041519165039062,0.006337152794003487,0.7077955603599548,0.08267562836408615,0.916487455368042,0.016063878312706947,0.6205017566680908,0.05994512885808945
GRSM,GRSM_061,2022,10,12,NEON_DP3.30026.002_bidirectional,0.900301456451416,0.010430049151182175,0.7388753294944763,0.07863312214612961,0.9054617881774902,0.01666155457496643,0.6424651741981506,0.05621733516454697
GRSM,GRSM_056,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8901250958442688,0.01525859534740448,0.7395285367965698,0.061577096581459045,0.8998226523399353,0.01794232428073883,0.636533796787262,0.04462702199816704
GRSM,GRSM_058,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8883572220802307,0.009968636557459831,0.743046760559082,0.043142884969711304,0.8928123712539673,0.01548419613391161,0.6415680646896362,0.03059048019349575
GRSM,GRSM_052,2022,10,16,NEON_DP3.30026.002_bidirectional,0.892646074295044,0.013640405610203743,0.7345764636993408,0.06234869360923767,0.89304518699646,0.0176659245043993,0.6397737264633179,0.04378234222531319
HARV,HARV_013,2022,10,12,NEON_DP3.30026.002_bidirectional,0.8440312743186951,0.021369079127907753,0.5131086707115173,0.05533263087272644,0.8218567371368408,0.027533134445548058,0.48104774951934814,0.04405302554368973
HARV,HARV_022,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8769986629486084,0.023362966254353523,0.4820556044578552,0.10065319389104843,0.8595244288444519,0.028785713016986847,0.45880892872810364,0.08246110379695892
HARV,HARV_008,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9096708297729492,0.013579078949987888,0.7067470550537109,0.06812497228384018,0.8955867290496826,0.01653171330690384,0.63480144739151,0.05069524794816971
HARV,HARV_004,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8889657855033875,0.01974743790924549,0.612546443939209,0.07038628309965134,0.8678131699562073,0.02485368214547634,0.5647692084312439,0.05271724984049797
HARV,HARV_024,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8935586214065552,0.011027699336409569,0.6532700657844543,0.07070018351078033,0.8658010363578796,0.014727489091455936,0.6001155376434326,0.052775248885154724
HARV,HARV_010,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8870543241500854,0.028737317770719528,0.6737349629402161,0.09818707406520844,0.8683086633682251,0.03364534676074982,0.6066350936889648,0.07434772700071335
HARV,HARV_006,2022,10,8,NEON_DP3.30026.002_bidirectional,0.8914371728897095,0.015201238915324211,0.6666330099105835,0.06160876899957657,0.870213508605957,0.020668968558311462,0.6024139523506165,0.04736507683992386
HARV,HARV_001,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9068396091461182,0.00996799673885107,0.676771879196167,0.08245343714952469,0.8881503343582153,0.01563548482954502,0.6152504086494446,0.061388928443193436
HARV,HARV_005,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8869574069976807,0.018922610208392143,0.6167729496955872,0.036045752465724945,0.8670873641967773,0.02430737018585205,0.5675356984138489,0.028507700189948082
HARV,HARV_027,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8699278235435486,0.019432522356510162,0.5812557339668274,0.07171115279197693,0.846463143825531,0.025164596736431122,0.53896564245224,0.05555129423737526
HARV,HARV_043,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8672803640365601,0.01960323564708233,0.5460460186004639,0.07095958292484283,0.8412435054779053,0.023427587002515793,0.511760950088501,0.05769485607743263
HARV,HARV_035,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8651803731918335,0.029632102698087692,0.5678971409797668,0.06998864561319351,0.8381093740463257,0.036566391587257385,0.5290388464927673,0.055980123579502106
HARV,HARV_037,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8780563473701477,0.027229387313127518,0.5221107006072998,0.08790834248065948,0.8502107858657837,0.03655346855521202,0.49474915862083435,0.06990379840135574
HARV,HARV_020,2022,10,8,NEON_DP3.30026.002_bidirectional,0.8676878809928894,0.021490197628736496,0.599936842918396,0.05008068308234215,0.8347849249839783,0.02743488736450672,0.5577473044395447,0.040387630462646484
HARV,HARV_023,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8474952578544617,0.024419592693448067,0.49389806389808655,0.0750255286693573,0.833065390586853,0.033027373254299164,0.46240556240081787,0.05891818925738335
HARV,HARV_014,2022,10,16,NEON_DP3.30026.002_bidirectional,0.882452666759491,0.023730646818876266,0.5709980130195618,0.08751122653484344,0.8660107851028442,0.02937856689095497,0.5288384556770325,0.06893432885408401
HARV,HARV_011,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9105547666549683,0.007907900027930737,0.6875982284545898,0.05199829861521721,0.892627477645874,0.010881779715418816,0.6237190961837769,0.03704778105020523
HARV,HARV_025,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8799662590026855,0.026799840852618217,0.6206940412521362,0.0657108947634697,0.8559378385543823,0.03496415913105011,0.5696800947189331,0.05218334496021271
HARV,HARV_002,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8728981614112854,0.02458004653453827,0.6268893480300903,0.051161665469408035,0.8403448462486267,0.030224323272705078,0.5785648226737976,0.040867652744054794
HARV,HARV_012,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8746535778045654,0.023152407258749008,0.6360464096069336,0.062340475618839264,0.8407180309295654,0.0338037870824337,0.5861349701881409,0.04864058643579483
HARV,HARV_026,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8639094233512878,0.015388647094368935,0.5436360836029053,0.061006564646959305,0.8444216847419739,0.018810739740729332,0.506852388381958,0.04838975518941879
HARV,HARV_016,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8997055292129517,0.010766924358904362,0.6538994908332825,0.06433854252099991,0.877413809299469,0.014652686193585396,0.5992351770401001,0.04792125150561333
HARV,HARV_039,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8868880271911621,0.04631086438894272,0.6569569110870361,0.09629663825035095,0.8685847520828247,0.05543181672692299,0.5946077108383179,0.07864946126937866
HARV,HARV_021,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8463591933250427,0.0282145906239748,0.5079436302185059,0.07403305917978287,0.8150649070739746,0.03447720780968666,0.4798499047756195,0.06156652048230171
HARV,HARV_045,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9071205854415894,0.007683252450078726,0.6787153482437134,0.030586441978812218,0.8849394917488098,0.009701157920062542,0.6204875707626343,0.023177027702331543
HARV,HARV_041,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8814595341682434,0.017870383337140083,0.5712888240814209,0.07218872010707855,0.8531968593597412,0.023071657866239548,0.5344405770301819,0.0583566352725029
HARV,HARV_038,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8846336603164673,0.05163392052054405,0.630387544631958,0.07826633751392365,0.8651869893074036,0.0625002384185791,0.5774387121200562,0.06412217766046524
HARV,HARV_050,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9039981961250305,0.025003481656312943,0.6704105734825134,0.07737549394369125,0.8879574537277222,0.030167223885655403,0.6071950197219849,0.05940449982881546
HARV,HARV_048,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8773120045661926,0.03072502464056015,0.5696672201156616,0.08791687339544296,0.8527657985687256,0.03873589634895325,0.53272944688797,0.07014527916908264
HARV,HARV_036,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9048851728439331,0.004217084031552076,0.6839814782142639,0.04646021127700806,0.8789629936218262,0.006097347009927034,0.6254064440727234,0.03408517688512802
HARV,HARV_052,2022,10,16,NEON_DP3.30026.002_bidirectional,0.8998863101005554,0.007304353639483452,0.6006155014038086,0.05540561303496361,0.88121098279953,0.008883766829967499,0.5580867528915405,0.04270458593964577
HARV,HARV_049,2022,10,16,NEON_DP3.30026.002_bidirectional,0.9019275903701782,0.01666763238608837,0.6051881909370422,0.11789748072624207,0.8832957148551941,0.021063299849629402,0.5577831864356995,0.09111170470714569
