plotID,year,n,frac_dead,frac_dmg,frac_burn,frac_insect,frac_dis,frac_mort_dmg
HARV_013,2023,67,0.29850746268656714,0.014925373134328358,0.0,0.0,0.0,0.3134328358208955
HARV_014,2015,90,0.07777777777777778,0.0,0.0,0.0,0.0,0.07777777777777778
HARV_014,2019,109,0.09174311926605505,0.22935779816513763,0.0,0.1559633027522936,0.0,0.3211009174311927
HARV_014,2023,138,0.11594202898550725,0.18840579710144928,0.0,0.12318840579710146,0.0,0.30434782608695654
HARV_015,2019,89,0.21348314606741572,0.12359550561797752,0.0,0.12359550561797752,0.0,0.33707865168539325
HARV_015,2023,91,0.2087912087912088,0.17582417582417584,0.0,0.0,0.04395604395604396,0.38461538461538464
HARV_016,2015,94,0.1276595744680851,0.0,0.0,0.0,0.0,0.1276595744680851
HARV_016,2019,121,0.19834710743801653,0.2892561983471074,0.0,0.1322314049586777,0.11570247933884298,0.48760330578512395
HARV_016,2023,114,0.16666666666666666,0.09649122807017543,0.0,0.008771929824561403,0.0,0.2631578947368421
HARV_017,2019,61,0.09836065573770492,0.09836065573770492,0.0,0.08196721311475409,0.0,0.19672131147540983
HARV_017,2023,58,0.10344827586206896,0.13793103448275862,0.0,0.0,0.034482758620689655,0.24137931034482757
HARV_020,2015,73,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0136986301369863,0.0273972602739726
HARV_021,2015,46,0.13043478260869565,0.0,0.0,0.0,0.0,0.13043478260869565
HARV_021,2019,42,0.5476190476190477,0.0,0.0,0.0,0.0,0.5476190476190477
HARV_021,2023,46,0.45652173913043476,0.10869565217391304,0.0,0.021739130434782608,0.0,0.5652173913043478
HARV_022,2014,99,0.10101010101010101,0.010101010101010102,0.0,0.0,0.0,0.1111111111111111
HARV_022,2015,100,0.38,0.0,0.0,0.0,0.0,0.38
HARV_022,2019,98,0.32653061224489793,0.08163265306122448,0.0,0.05102040816326531,0.0,0.4081632653061224
HARV_022,2023,78,0.23076923076923078,0.07692307692307693,0.0,0.038461538461538464,0.01282051282051282,0.3076923076923077
HARV_023,2015,147,0.10884353741496598,0.0,0.0,0.0,0.0,0.10884353741496598
HARV_023,2019,130,0.25384615384615383,0.038461538461538464,0.0,0.015384615384615385,0.007692307692307693,0.29230769230769227
HARV_023,2023,122,0.36065573770491804,0.09016393442622951,0.0,0.0,0.02459016393442623,0.45081967213114754
HARV_024,2015,74,0.02702702702702703,0.0,0.0,0.0,0.0,0.02702702702702703
HARV_025,2015,50,0.08,0.04,0.0,0.0,0.04,0.12
HARV_025,2019,57,0.24561403508771928,0.2982456140350877,0.0,0.2982456140350877,0.0,0.5438596491228069
HARV_025,2023,52,0.11538461538461539,0.21153846153846154,0.0,0.19230769230769232,0.0,0.3269230769230769
HARV_026,2015,67,0.05970149253731343,0.0,0.0,0.0,0.0,0.05970149253731343
HARV_026,2019,117,0.09401709401709402,0.05982905982905983,0.0,0.05982905982905983,0.0,0.15384615384615385
HARV_026,2023,120,0.2916666666666667,0.06666666666666667,0.0,0.0,0.0,0.35833333333333334
HARV_027,2014,58,0.05172413793103448,0.0,0.0,0.0,0.0,0.05172413793103448
HARV_027,2015,64,0.03125,0.0,0.0,0.0,0.0,0.03125
HARV_027,2019,102,0.029411764705882353,0.12745098039215685,0.0,0.0784313725490196,0.0196078431372549,0.1568627450980392
HARV_027,2023,66,0.07575757575757576,0.030303030303030304,0.0,0.0,0.015151515151515152,0.10606060606060606
HARV_033,2015,120,0.25833333333333336,0.08333333333333333,0.0,0.025,0.041666666666666664,0.3416666666666667
HARV_033,2016,134,0.26119402985074625,0.19402985074626866,0.0,0.11194029850746269,0.0,0.4552238805970149
HARV_033,2017,141,0.28368794326241137,0.18439716312056736,0.0,0.12056737588652482,0.0,0.46808510638297873
HARV_033,2018,126,0.25396825396825395,0.14285714285714285,0.0,0.12698412698412698,0.0,0.3968253968253968
HARV_033,2019,122,0.21311475409836064,0.28688524590163933,0.0,0.1557377049180328,0.01639344262295082,0.5
HARV_033,2020,122,0.18032786885245902,0.3524590163934426,0.0,0.23770491803278687,0.00819672131147541,0.5327868852459017
HARV_033,2021,118,0.17796610169491525,0.5,0.0,0.2966101694915254,0.1271186440677966,0.6779661016949152
HARV_033,2022,118,0.17796610169491525,0.3135593220338983,0.0,0.1864406779661017,0.0423728813559322,0.4915254237288136
HARV_033,2023,116,0.1896551724137931,0.5344827586206896,0.0,0.20689655172413793,0.08620689655172414,0.7241379310344827
HARV_033,2024,112,0.17857142857142858,0.5178571428571429,0.0,0.19642857142857142,0.08035714285714286,0.6964285714285715
HARV_033,2025,106,0.1320754716981132,0.4716981132075472,0.0,0.1320754716981132,0.04716981132075472,0.6037735849056604
HARV_034,2015,123,0.34146341463414637,0.06504065040650407,0.0,0.06504065040650407,0.0,0.40650406504065045
HARV_034,2016,129,0.3333333333333333,0.21705426356589147,0.0,0.18604651162790697,0.0,0.5503875968992248
HARV_034,2017,137,0.32116788321167883,0.26277372262773724,0.0,0.19708029197080293,0.0364963503649635,0.583941605839416
HARV_034,2018,122,0.3360655737704918,0.21311475409836064,0.0,0.1885245901639344,0.00819672131147541,0.5491803278688524
HARV_034,2019,117,0.3333333333333333,0.23931623931623933,0.0,0.18803418803418803,0.008547008547008548,0.5726495726495726
HARV_034,2020,123,0.3333333333333333,0.2845528455284553,0.0,0.17073170731707318,0.04878048780487805,0.6178861788617886
HARV_034,2021,129,0.35658914728682173,0.3178294573643411,0.0,0.16279069767441862,0.07751937984496124,0.6744186046511629
HARV_034,2022,146,0.3493150684931507,0.3356164383561644,0.0,0.18493150684931506,0.0821917808219178,0.6849315068493151
HARV_034,2023,143,0.4195804195804196,0.40559440559440557,0.0,0.1958041958041958,0.09090909090909091,0.8251748251748252
HARV_034,2024,142,0.4295774647887324,0.28169014084507044,0.0,0.11971830985915492,0.07746478873239436,0.7112676056338028
HARV_034,2025,140,0.44285714285714284,0.40714285714285714,0.0,0.18571428571428572,0.09285714285714286,0.85
HARV_035,2015,184,0.15217391304347827,0.4673913043478261,0.0,0.0,0.4673913043478261,0.6195652173913044
HARV_035,2016,212,0.17452830188679244,0.5990566037735849,0.0,0.49528301886792453,0.014150943396226415,0.7735849056603774
HARV_035,2017,215,0.2558139534883721,0.4883720930232558,0.0,0.4558139534883721,0.009302325581395349,0.7441860465116279
HARV_035,2018,207,0.24154589371980675,0.4927536231884058,0.0,0.46859903381642515,0.004830917874396135,0.7342995169082126
HARV_035,2019,202,0.25742574257425743,0.49504950495049505,0.0,0.45544554455445546,0.0,0.7524752475247525
HARV_035,2020,203,0.2857142857142857,0.5270935960591133,0.0,0.4236453201970443,0.0049261083743842365,0.812807881773399
HARV_035,2025,169,0.2781065088757396,0.5207100591715976,0.0,0.40236686390532544,0.023668639053254437,0.7988165680473372
HARV_036,2015,78,0.11538461538461539,0.01282051282051282,0.0,0.0,0.01282051282051282,0.12820512820512822
HARV_036,2016,85,0.15294117647058825,0.12941176470588237,0.0,0.03529411764705882,0.0,0.2823529411764706
HARV_036,2017,88,0.19318181818181818,0.2840909090909091,0.0,0.03409090909090909,0.011363636363636364,0.4772727272727273
HARV_036,2018,81,0.18518518518518517,0.16049382716049382,0.0,0.06172839506172839,0.024691358024691357,0.345679012345679
HARV_036,2019,82,0.21951219512195122,0.3170731707317073,0.0,0.13414634146341464,0.04878048780487805,0.5365853658536586
HARV_036,2020,77,0.16883116883116883,0.4155844155844156,0.0,0.12987012987012986,0.07792207792207792,0.5844155844155845
HARV_036,2025,73,0.1506849315068493,0.3835616438356164,0.0,0.0410958904109589,0.0547945205479452,0.5342465753424657
HARV_037,2015,83,0.20481927710843373,0.24096385542168675,0.0,0.0,0.21686746987951808,0.4457831325301205
HARV_037,2016,92,0.30434782608695654,0.5543478260869565,0.0,0.4891304347826087,0.0,0.8586956521739131
HARV_037,2017,92,0.33695652173913043,0.4782608695652174,0.0,0.45652173913043476,0.0,0.8152173913043479
HARV_037,2018,86,0.3023255813953488,0.23255813953488372,0.0,0.18604651162790697,0.0,0.5348837209302325
HARV_037,2019,83,0.30120481927710846,0.46987951807228917,0.0,0.4578313253012048,0.0,0.7710843373493976
HARV_037,2020,75,0.25333333333333335,0.5466666666666666,0.0,0.52,0.0,0.8
HARV_037,2025,98,0.336734693877551,0.5204081632653061,0.0,0.45918367346938777,0.0,0.8571428571428572
HARV_038,2015,150,0.08666666666666667,0.15333333333333332,0.0,0.0,0.15333333333333332,0.24
HARV_038,2016,149,0.08053691275167785,0.3221476510067114,0.0,0.2953020134228188,0.006711409395973154,0.40268456375838924
HARV_038,2017,158,0.13291139240506328,0.4177215189873418,0.0,0.2974683544303797,0.02531645569620253,0.5506329113924051
HARV_038,2018,153,0.1503267973856209,0.1503267973856209,0.0,0.13725490196078433,0.0,0.3006535947712418
HARV_038,2020,150,0.15333333333333332,0.41333333333333333,0.0,0.34,0.0,0.5666666666666667
HARV_038,2021,152,0.15789473684210525,0.5526315789473685,0.0,0.40131578947368424,0.02631578947368421,0.7105263157894737
HARV_038,2022,151,0.18543046357615894,0.271523178807947,0.0,0.15894039735099338,0.006622516556291391,0.45695364238410596
HARV_038,2023,151,0.19205298013245034,0.33774834437086093,0.0,0.271523178807947,0.0,0.5298013245033113
HARV_038,2024,144,0.125,0.3055555555555556,0.0,0.16666666666666666,0.013888888888888888,0.4305555555555556
HARV_038,2025,146,0.1643835616438356,0.4726027397260274,0.0,0.3013698630136986,0.0,0.636986301369863
HARV_039,2015,150,0.25333333333333335,0.02,0.0,0.013333333333333334,0.006666666666666667,0.2733333333333334
HARV_039,2016,153,0.2549019607843137,0.1437908496732026,0.0,0.0196078431372549,0.0,0.3986928104575163
HARV_039,2017,150,0.26666666666666666,0.06666666666666667,0.0,0.02,0.0,0.3333333333333333
HARV_039,2018,145,0.2689655172413793,0.1103448275862069,0.0,0.020689655172413793,0.034482758620689655,0.3793103448275862
HARV_039,2020,133,0.21804511278195488,0.39097744360902253,0.0,0.09022556390977443,0.05263157894736842,0.6090225563909775
HARV_039,2021,127,0.2283464566929134,0.3858267716535433,0.0,0.08661417322834646,0.14960629921259844,0.6141732283464567
HARV_039,2022,122,0.21311475409836064,0.1721311475409836,0.0,0.03278688524590164,0.04918032786885246,0.38524590163934425
HARV_039,2023,122,0.19672131147540983,0.30327868852459017,0.0,0.09836065573770492,0.04918032786885246,0.5
HARV_039,2024,116,0.1724137931034483,0.35344827586206895,0.0,0.04310344827586207,0.1896551724137931,0.5258620689655172
HARV_039,2025,125,0.152,0.36,0.0,0.048,0.168,0.512
HARV_040,2015,74,0.21621621621621623,0.05405405405405406,0.0,0.013513513513513514,0.04054054054054054,0.2702702702702703
HARV_040,2016,77,0.18181818181818182,0.2077922077922078,0.0,0.07792207792207792,0.0,0.38961038961038963
HARV_040,2017,76,0.2236842105263158,0.18421052631578946,0.0,0.07894736842105263,0.0,0.40789473684210525
HARV_040,2018,77,0.16883116883116883,0.22077922077922077,0.0,0.07792207792207792,0.0,0.38961038961038963
HARV_040,2020,75,0.22666666666666666,0.38666666666666666,0.0,0.06666666666666667,0.0,0.6133333333333333
HARV_040,2021,80,0.225,0.375,0.0,0.0625,0.0,0.6
HARV_040,2022,79,0.24050632911392406,0.3037974683544304,0.0,0.06329113924050633,0.0,0.5443037974683544
HARV_040,2023,102,0.19607843137254902,0.24509803921568626,0.0,0.0392156862745098,0.0,0.4411764705882353
HARV_040,2024,103,0.20388349514563106,0.1941747572815534,0.0,0.009708737864077669,0.0,0.39805825242718446
HARV_040,2025,106,0.18867924528301888,0.5188679245283019,0.0,0.02830188679245283,0.11320754716981132,0.7075471698113207
HARV_041,2015,172,0.22093023255813954,0.005813953488372093,0.0,0.0,0.0,0.22674418604651164
HARV_041,2016,190,0.26842105263157895,0.3157894736842105,0.0,0.2894736842105263,0.0,0.5842105263157895
HARV_041,2017,189,0.23809523809523808,0.32275132275132273,0.0,0.30158730158730157,0.0,0.5608465608465608
HARV_041,2018,180,0.2111111111111111,0.32222222222222224,0.0,0.2722222222222222,0.0,0.5333333333333333
HARV_041,2020,192,0.18229166666666666,0.3645833333333333,0.0,0.28125,0.010416666666666666,0.546875
HARV_041,2025,138,0.050724637681159424,0.2898550724637681,0.0,0.1956521739130435,0.007246376811594203,0.34057971014492755
HARV_042,2015,86,0.08139534883720931,0.011627906976744186,0.0,0.011627906976744186,0.0,0.09302325581395349
HARV_042,2016,92,0.09782608695652174,0.08695652173913043,0.0,0.010869565217391304,0.0,0.18478260869565216
HARV_042,2017,99,0.1414141414141414,0.08080808080808081,0.0,0.0,0.0,0.2222222222222222
HARV_042,2018,92,0.16304347826086957,0.08695652173913043,0.0,0.010869565217391304,0.010869565217391304,0.25
HARV_042,2020,86,0.13953488372093023,0.2441860465116279,0.0,0.023255813953488372,0.05813953488372093,0.38372093023255816
HARV_042,2025,79,0.20253164556962025,0.3291139240506329,0.0,0.02531645569620253,0.012658227848101266,0.5316455696202531
HARV_043,2015,124,0.08064516129032258,0.1532258064516129,0.0,0.0,0.1532258064516129,0.2338709677419355
HARV_043,2016,123,0.08943089430894309,0.7723577235772358,0.0,0.6910569105691057,0.024390243902439025,0.8617886178861789
HARV_043,2017,114,0.11403508771929824,0.7456140350877193,0.0,0.6666666666666666,0.008771929824561403,0.8596491228070176
HARV_043,2018,114,0.11403508771929824,0.6403508771929824,0.0,0.5964912280701754,0.02631578947368421,0.7543859649122807
HARV_043,2020,115,0.19130434782608696,0.7217391304347827,0.0,0.6086956521739131,0.034782608695652174,0.9130434782608696
HARV_043,2025,100,0.21,0.65,0.0,0.45,0.03,0.86
HARV_044,2015,120,0.1,0.058333333333333334,0.0,0.05,0.008333333333333333,0.15833333333333333
HARV_044,2016,143,0.13286713286713286,0.22377622377622378,0.0,0.027972027972027972,0.02097902097902098,0.35664335664335667
HARV_044,2017,150,0.18666666666666668,0.18,0.0,0.03333333333333333,0.013333333333333334,0.3666666666666667
HARV_044,2018,142,0.14084507042253522,0.1056338028169014,0.0,0.035211267605633804,0.02112676056338028,0.24647887323943662
HARV_044,2020,134,0.208955223880597,0.5373134328358209,0.0,0.07462686567164178,0.05223880597014925,0.7462686567164178
HARV_044,2025,120,0.16666666666666666,0.43333333333333335,0.0,0.058333333333333334,0.041666666666666664,0.6
HARV_045,2015,184,0.13043478260869565,0.010869565217391304,0.0,0.0,0.010869565217391304,0.14130434782608695
HARV_045,2016,204,0.10294117647058823,0.23039215686274508,0.0,0.024509803921568627,0.10294117647058823,0.3333333333333333
HARV_045,2017,206,0.1262135922330097,0.22815533980582525,0.0,0.014563106796116505,0.0048543689320388345,0.35436893203883496
HARV_045,2018,191,0.12041884816753927,0.1099476439790576,0.0,0.005235602094240838,0.010471204188481676,0.23036649214659688
HARV_045,2020,189,0.10052910052910052,0.3333333333333333,0.0,0.05291005291005291,0.021164021164021163,0.43386243386243384
HARV_045,2025,116,0.25,0.3103448275862069,0.0,0.02586206896551724,0.07758620689655173,0.5603448275862069
HARV_046,2015,126,0.11904761904761904,0.015873015873015872,0.0,0.0,0.015873015873015872,0.1349206349206349
HARV_046,2016,124,0.13709677419354838,0.10483870967741936,0.0,0.008064516129032258,0.016129032258064516,0.24193548387096775
HARV_046,2017,120,0.125,0.1,0.0,0.058333333333333334,0.008333333333333333,0.225
HARV_046,2018,121,0.0743801652892562,0.10743801652892562,0.0,0.05785123966942149,0.0,0.18181818181818182
HARV_046,2020,119,0.18487394957983194,0.18487394957983194,0.0,0.05042016806722689,0.0,0.3697478991596639
HARV_046,2025,143,0.21678321678321677,0.34265734265734266,0.0,0.006993006993006993,0.16083916083916083,0.5594405594405594
HARV_047,2015,129,0.16279069767441862,0.015503875968992248,0.0,0.015503875968992248,0.0,0.17829457364341086
HARV_047,2016,164,0.18902439024390244,0.12804878048780488,0.0,0.03048780487804878,0.0,0.3170731707317073
HARV_047,2017,170,0.24705882352941178,0.25882352941176473,0.0,0.03529411764705882,0.0,0.5058823529411764
HARV_047,2018,157,0.2229299363057325,0.044585987261146494,0.0,0.012738853503184714,0.0,0.267515923566879
HARV_047,2020,152,0.2236842105263158,0.3157894736842105,0.0,0.08552631578947369,0.08552631578947369,0.5394736842105263
HARV_047,2025,135,0.2,0.4740740740740741,0.0,0.06666666666666667,0.0962962962962963,0.674074074074074
HARV_048,2015,162,0.16049382716049382,0.29012345679012347,0.0,0.07407407407407407,0.21604938271604937,0.4506172839506173
HARV_048,2016,182,0.21428571428571427,0.5384615384615384,0.0,0.47802197802197804,0.016483516483516484,0.7527472527472527
HARV_048,2017,183,0.19672131147540983,0.5573770491803278,0.0,0.48633879781420764,0.00546448087431694,0.7540983606557377
HARV_048,2018,180,0.17222222222222222,0.5722222222222222,0.0,0.5166666666666667,0.011111111111111112,0.7444444444444445
HARV_048,2020,164,0.18902439024390244,0.6341463414634146,0.0,0.4695121951219512,0.018292682926829267,0.8231707317073171
HARV_048,2025,151,0.25165562913907286,0.5165562913907285,0.0,0.3973509933774834,0.013245033112582781,0.7682119205298013
HARV_049,2015,161,0.12422360248447205,0.37888198757763975,0.0,0.35403726708074534,0.024844720496894408,0.5031055900621118
HARV_049,2016,170,0.16470588235294117,0.6588235294117647,0.0,0.6,0.011764705882352941,0.8235294117647058
HARV_049,2017,175,0.21142857142857144,0.56,0.0,0.5371428571428571,0.011428571428571429,0.7714285714285715
HARV_049,2018,166,0.1927710843373494,0.6024096385542169,0.0,0.5421686746987951,0.012048192771084338,0.7951807228915664
HARV_049,2020,166,0.2710843373493976,0.6144578313253012,0.0,0.4397590361445783,0.08433734939759036,0.8855421686746987
HARV_049,2025,104,0.18269230769230768,0.4519230769230769,0.0,0.25961538461538464,0.019230769230769232,0.6346153846153846
HARV_050,2015,187,0.19786096256684493,0.15508021390374332,0.0,0.0962566844919786,0.058823529411764705,0.35294117647058826
HARV_050,2016,208,0.2403846153846154,0.5240384615384616,0.0,0.41346153846153844,0.014423076923076924,0.764423076923077
HARV_050,2017,204,0.2696078431372549,0.45098039215686275,0.0,0.4019607843137255,0.0,0.7205882352941176
HARV_050,2018,196,0.23469387755102042,0.45408163265306123,0.0,0.41836734693877553,0.0,0.6887755102040817
HARV_050,2020,186,0.3064516129032258,0.46774193548387094,0.0,0.3602150537634409,0.016129032258064516,0.7741935483870968
HARV_050,2025,155,0.34838709677419355,0.4064516129032258,0.0,0.2838709677419355,0.0,0.7548387096774194
HARV_051,2015,165,0.09696969696969697,0.1393939393939394,0.0,0.13333333333333333,0.006060606060606061,0.2363636363636364
HARV_051,2016,178,0.16292134831460675,0.3202247191011236,0.0,0.16853932584269662,0.033707865168539325,0.48314606741573035
HARV_051,2017,184,0.17391304347826086,0.2608695652173913,0.0,0.16847826086956522,0.0,0.43478260869565216
HARV_051,2018,183,0.15846994535519127,0.23497267759562843,0.0,0.16393442622950818,0.01092896174863388,0.39344262295081966
HARV_051,2020,180,0.17777777777777778,0.3888888888888889,0.0,0.18888888888888888,0.05555555555555555,0.5666666666666667
HARV_051,2025,169,0.20710059171597633,0.39644970414201186,0.0,0.14201183431952663,0.011834319526627219,0.6035502958579881
HARV_052,2015,115,0.20869565217391303,0.12173913043478261,0.0,0.0,0.12173913043478261,0.33043478260869563
HARV_052,2016,140,0.20714285714285716,0.55,0.0,0.4357142857142857,0.02142857142857143,0.7571428571428572
HARV_052,2017,127,0.2283464566929134,0.6141732283464567,0.0,0.48031496062992124,0.031496062992125984,0.8425196850393701
HARV_052,2018,118,0.22033898305084745,0.6101694915254238,0.0,0.4576271186440678,0.07627118644067797,0.8305084745762712
HARV_052,2020,116,0.25862068965517243,0.6206896551724138,0.0,0.43103448275862066,0.07758620689655173,0.8793103448275863
HARV_052,2025,113,0.2743362831858407,0.6283185840707964,0.0,0.3008849557522124,0.168141592920354,0.9026548672566371
JERC_001,2021,54,0.2222222222222222,0.09259259259259259,0.0,0.0,0.0,0.31481481481481477
JERC_002,2021,34,0.5882352941176471,0.058823529411764705,0.0,0.0,0.0,0.6470588235294118
JERC_003,2021,118,0.05084745762711865,0.1694915254237288,0.0,0.00847457627118644,0.0,0.22033898305084745
JERC_005,2021,37,0.8648648648648649,0.10810810810810811,0.0,0.0,0.0,0.972972972972973
JERC_006,2021,62,0.5483870967741935,0.04838709677419355,0.0,0.016129032258064516,0.0,0.596774193548387
JERC_007,2021,90,0.7777777777777778,0.022222222222222223,0.0,0.0,0.0,0.8
JERC_009,2021,81,0.5925925925925926,0.06172839506172839,0.0,0.012345679012345678,0.0,0.654320987654321
JERC_010,2021,49,0.12244897959183673,0.2857142857142857,0.0,0.0,0.0,0.40816326530612246
JERC_011,2021,25,0.08,0.92,0.0,0.0,0.0,1.0
JERC_016,2021,62,0.04838709677419355,0.6612903225806451,0.0,0.0,0.0,0.7096774193548386
JERC_047,2015,78,0.08974358974358974,0.15384615384615385,0.0,0.0,0.038461538461538464,0.2435897435897436
JERC_047,2016,88,0.03409090909090909,0.022727272727272728,0.0,0.0,0.0,0.056818181818181816
JERC_047,2018,102,0.11764705882352941,0.029411764705882353,0.0,0.0196078431372549,0.0,0.14705882352941177
JERC_047,2019,72,0.1527777777777778,0.3472222222222222,0.0,0.0,0.0,0.5
JERC_047,2020,68,0.2647058823529412,0.17647058823529413,0.0,0.0,0.0,0.4411764705882353
JERC_047,2021,177,0.11299435028248588,0.12429378531073447,0.0,0.0,0.0,0.23728813559322035
JERC_047,2022,87,0.08045977011494253,0.3218390804597701,0.0,0.022988505747126436,0.10344827586206896,0.40229885057471265
JERC_047,2023,88,0.03409090909090909,0.1590909090909091,0.0,0.022727272727272728,0.022727272727272728,0.19318181818181818
JERC_047,2024,95,0.11578947368421053,0.2736842105263158,0.0,0.0,0.042105263157894736,0.3894736842105263
JERC_048,2015,81,0.5679012345679012,0.1728395061728395,0.0,0.037037037037037035,0.0,0.7407407407407407
JERC_048,2016,125,0.016,0.072,0.0,0.056,0.008,0.088
JERC_048,2018,220,0.5045454545454545,0.022727272727272728,0.0,0.013636363636363636,0.004545454545454545,0.5272727272727272
JERC_048,2019,61,0.39344262295081966,0.26229508196721313,0.0,0.21311475409836064,0.01639344262295082,0.6557377049180328
JERC_048,2020,51,0.45098039215686275,0.0196078431372549,0.0,0.0,0.0,0.47058823529411764
JERC_048,2021,397,0.33249370277078083,0.11586901763224182,0.0,0.08060453400503778,0.010075566750629723,0.44836272040302266
JERC_048,2022,273,0.32967032967032966,0.10622710622710622,0.0,0.01098901098901099,0.09157509157509157,0.4358974358974359
JERC_048,2023,80,0.6125,0.05,0.0,0.025,0.0,0.6625000000000001
JERC_048,2024,101,0.24752475247524752,0.039603960396039604,0.0,0.019801980198019802,0.0,0.2871287128712871
JERC_049,2015,109,0.5045871559633027,0.22018348623853212,0.0,0.0,0.027522935779816515,0.7247706422018348
JERC_049,2016,165,0.006060606060606061,0.04242424242424243,0.0,0.024242424242424242,0.012121212121212121,0.048484848484848485
JERC_049,2018,251,0.47808764940239046,0.00796812749003984,0.0,0.0,0.00796812749003984,0.4860557768924303
JERC_049,2019,162,0.19135802469135801,0.2839506172839506,0.0,0.19753086419753085,0.012345679012345678,0.47530864197530864
JERC_049,2020,130,0.6230769230769231,0.015384615384615385,0.0,0.0,0.0,0.6384615384615384
JERC_049,2021,499,0.32064128256513025,0.06613226452905811,0.0,0.02404809619238477,0.004008016032064128,0.3867735470941884
JERC_049,2022,275,0.34545454545454546,0.14909090909090908,0.0,0.07272727272727272,0.02909090909090909,0.4945454545454545
JERC_049,2023,245,0.689795918367347,0.11428571428571428,0.0,0.044897959183673466,0.0653061224489796,0.8040816326530613
JERC_049,2024,276,0.213768115942029,0.213768115942029,0.0,0.17028985507246377,0.03985507246376811,0.427536231884058
JERC_050,2015,116,0.11206896551724138,0.19827586206896552,0.0,0.008620689655172414,0.0,0.3103448275862069
JERC_050,2016,153,0.006535947712418301,0.3137254901960784,0.0,0.006535947712418301,0.26143790849673204,0.3202614379084967
JERC_050,2018,190,0.3105263157894737,0.021052631578947368,0.0,0.0,0.0,0.3315789473684211
JERC_050,2019,185,0.17297297297297298,0.05945945945945946,0.0,0.0,0.005405405405405406,0.23243243243243245
JERC_050,2020,168,0.3869047619047619,0.05952380952380952,0.0,0.0,0.0,0.44642857142857145
JERC_050,2021,412,0.3276699029126214,0.38106796116504854,0.0,0.0024271844660194173,0.0,0.7087378640776699
JERC_050,2022,167,0.47305389221556887,0.24550898203592814,0.0,0.005988023952095809,0.011976047904191617,0.718562874251497
JERC_050,2023,144,0.16666666666666666,0.1875,0.0,0.006944444444444444,0.0,0.35416666666666663
JERC_050,2024,110,0.5363636363636364,0.22727272727272727,0.0,0.0,0.00909090909090909,0.7636363636363637
JERC_051,2015,145,0.0,0.013793103448275862,0.0,0.0,0.006896551724137931,0.013793103448275862
JERC_051,2016,281,0.3416370106761566,0.014234875444839857,0.0,0.0,0.0,0.35587188612099646
JERC_051,2018,117,0.19658119658119658,0.0,0.0,0.0,0.0,0.19658119658119658
JERC_051,2019,74,0.3918918918918919,0.2972972972972973,0.0,0.0,0.013513513513513514,0.6891891891891893
JERC_051,2020,88,0.1590909090909091,0.1590909090909091,0.0,0.022727272727272728,0.0,0.3181818181818182
JERC_051,2021,164,0.25,0.0975609756097561,0.0,0.012195121951219513,0.006097560975609756,0.3475609756097561
JERC_051,2022,81,0.4567901234567901,0.2962962962962963,0.0,0.024691358024691357,0.012345679012345678,0.7530864197530864
JERC_051,2023,101,0.2376237623762376,0.0594059405940594,0.0,0.0,0.0,0.297029702970297
JERC_051,2024,84,0.5,0.07142857142857142,0.0,0.011904761904761904,0.0,0.5714285714285714
JERC_052,2015,124,0.5403225806451613,0.25,0.0,0.0,0.0,0.7903225806451613
JERC_052,2016,167,0.005988023952095809,0.005988023952095809,0.0,0.0,0.0,0.011976047904191617
JERC_052,2018,293,0.5187713310580204,0.0,0.0,0.0,0.0,0.5187713310580204
JERC_052,2019,145,0.5241379310344828,0.020689655172413793,0.0,0.006896551724137931,0.0,0.5448275862068966
JERC_052,2022,114,0.40350877192982454,0.11403508771929824,0.0,0.043859649122807015,0.008771929824561403,0.5175438596491228
JERC_053,2015,108,0.4351851851851852,0.32407407407407407,0.0,0.0,0.009259259259259259,0.7592592592592593
JERC_053,2016,168,0.005952380952380952,0.017857142857142856,0.0,0.011904761904761904,0.005952380952380952,0.023809523809523808
JERC_053,2018,243,0.46502057613168724,0.00411522633744856,0.0,0.0,0.00411522633744856,0.4691358024691358
JERC_053,2019,86,0.32558139534883723,0.09302325581395349,0.0,0.0,0.03488372093023256,0.4186046511627907
JERC_053,2022,94,0.2765957446808511,0.09574468085106383,0.0,0.05319148936170213,0.0,0.37234042553191493
JERC_054,2015,59,0.11864406779661017,0.13559322033898305,0.0,0.0,0.0,0.2542372881355932
JERC_054,2016,93,0.0967741935483871,0.043010752688172046,0.0,0.0,0.0,0.13978494623655913
JERC_054,2018,87,0.16091954022988506,0.08045977011494253,0.0,0.034482758620689655,0.0,0.24137931034482757
JERC_054,2019,81,0.16049382716049382,0.19753086419753085,0.0,0.0,0.0,0.35802469135802467
JERC_054,2022,94,0.13829787234042554,0.11702127659574468,0.0,0.0,0.010638297872340425,0.25531914893617025
JERC_055,2015,68,0.4264705882352941,0.5,0.0,0.0,0.0,0.9264705882352942
JERC_055,2016,118,0.00847457627118644,0.3898305084745763,0.0,0.2796610169491525,0.1016949152542373,0.3983050847457627
JERC_055,2018,184,0.5380434782608695,0.0,0.0,0.0,0.0,0.5380434782608695
JERC_055,2019,141,0.6595744680851063,0.0070921985815602835,0.0,0.0070921985815602835,0.0,0.6666666666666666
JERC_055,2022,202,0.3465346534653465,0.3613861386138614,0.0,0.08415841584158416,0.0297029702970297,0.7079207920792079
JERC_056,2015,77,0.42857142857142855,0.4675324675324675,0.0,0.0,0.0,0.8961038961038961
