plotID,pml_gpp
SERC_047,5.084217391304348
SERC_048,5.323478260869566
SERC_049,5.084217391304348
SERC_050,5.10008695652174
SERC_051,4.652260869565216
SERC_052,5.194956521739131
SERC_053,5.194956521739131
SERC_054,5.194956521739131
SERC_055,5.477478260869566
SERC_056,5.084217391304348
SERC_057,5.084217391304348
SERC_058,5.323478260869566
SERC_059,5.087304347826087
SERC_060,5.323478260869566
SERC_061,5.194956521739131
SERC_062,4.652260869565216
SERC_067,5.346869565217392
SERC_073,5.10008695652174
SOAP_001,4.263434782608696
SOAP_002,2.9836956521739126
SOAP_003,3.554608695652174
SOAP_004,3.875434782608696
SOAP_006,3.1110869565217394
SOAP_007,3.504826086956522
SOAP_008,3.3175217391304352
SOAP_009,3.9671304347826095
SOAP_010,3.875434782608696
SOAP_011,3.849217391304348
SOAP_012,3.3175217391304352
SOAP_013,2.9836956521739126
SOAP_015,4.144
SOAP_016,3.48008695652174
SOAP_017,3.831130434782609
SOAP_018,3.745695652173913
SOAP_019,3.745695652173913
SOAP_020,3.441260869565217
SOAP_021,3.526130434782609
SOAP_022,4.144
SOAP_024,3.1110869565217394
SOAP_031,3.456826086956521
SOAP_043,3.839565217391304
SOAP_044,3.648782608695652
SOAP_045,3.431869565217391
SOAP_046,3.648782608695652
SOAP_047,3.441260869565217
SOAP_048,3.875434782608696
SOAP_049,3.456826086956521
SOAP_050,3.839565217391304
SOAP_051,3.875434782608696
SOAP_052,3.6400869565217393
SOAP_053,3.441260869565217
SOAP_054,3.441260869565217
SOAP_055,3.839565217391304
SOAP_056,3.456826086956521
SOAP_057,3.875434782608696
SOAP_058,3.849217391304348
SOAP_059,3.875434782608696
SOAP_060,3.6400869565217393
SOAP_061,3.875434782608696
STEI_001,3.894391304347826
STEI_002,3.967695652173913
STEI_003,4.114434782608694
STEI_004,4.000782608695653
STEI_005,4.039217391304348
STEI_006,3.934260869565218
STEI_007,4.1187826086956525
STEI_008,4.025347826086958
STEI_009,4.024782608695652
STEI_010,3.991391304347826
STEI_011,3.967478260869566
STEI_012,4.114130434782609
STEI_013,4.100565217391305
STEI_014,3.954521739130436
STEI_015,3.9824782608695655
STEI_016,3.849565217391305
STEI_017,4.142173913043479
STEI_019,4.120782608695653
STEI_021,3.914739130434783
STEI_022,4.086956521739131
STEI_023,4.304
STEI_046,3.98404347826087
STEI_047,3.98404347826087
STEI_048,3.9396086956521743
STEI_049,3.98404347826087
STEI_050,3.9396086956521743
STEI_051,4.087956521739131
STEI_052,3.98404347826087
STEI_053,3.98404347826087
STEI_054,3.9396086956521743
STEI_055,4.087956521739131
STEI_056,3.98404347826087
STEI_057,3.98404347826087
STEI_058,4.087956521739131
STEI_059,3.9396086956521743
STEI_060,3.98404347826087
STEI_061,3.98404347826087
STEI_062,3.98404347826087
TALL_001,5.872739130434782
TALL_002,7.5569565217391315
TALL_003,7.651000000000001
TALL_004,5.608391304347826
TALL_005,6.461304347826088
TALL_006,6.205130434782609
TALL_007,7.613347826086958
TALL_008,7.508782608695651
TALL_009,5.32404347826087
TALL_010,7.787565217391302
TALL_011,7.528217391304348
TALL_012,7.842391304347828
TALL_013,6.03695652173913
TALL_015,7.852913043478262
TALL_016,6.171565217391304
TALL_017,7.683608695652174
TALL_018,7.735086956521741
TALL_020,5.609391304347826
TALL_022,7.420260869565217
TALL_025,6.462434782608696
TALL_042,6.14404347826087
TALL_043,6.14404347826087
TALL_044,7.490695652173912
TALL_045,7.490695652173912
TALL_046,6.14404347826087
TALL_047,7.490695652173912
TALL_048,6.14404347826087
TALL_049,6.14404347826087
TALL_050,7.490695652173912
TALL_051,6.163869565217391
TALL_052,6.166130434782609
TALL_053,6.166130434782609
TALL_054,6.163869565217391
TALL_055,6.163869565217391
TALL_056,6.166130434782609
TALL_057,6.163869565217391
TALL_058,6.166130434782609
TALL_059,6.166130434782609
TALL_060,7.490695652173912
TALL_061,6.163869565217391
TALL_064,7.551608695652175
TEAK_001,3.679826086956522
TEAK_002,2.818565217391305
TEAK_003,3.5421739130434786
TEAK_004,3.1240869565217397
TEAK_005,1.4527391304347823
TEAK_006,2.7881739130434786
TEAK_007,3.2920000000000003
TEAK_010,3.327956521739131
TEAK_011,3.692913043478261
TEAK_012,3.5421739130434786
TEAK_013,2.886
TEAK_014,3.3119565217391305
TEAK_015,2.8496086956521745
TEAK_016,2.687217391304347
TEAK_017,2.949869565217392
TEAK_018,2.8787826086956527
TEAK_019,4.339869565217392
TEAK_020,3.0533043478260864
TEAK_024,2.388260869565217
TEAK_025,2.683086956521739
TEAK_043,3.299956521739131
TEAK_044,3.5763913043478253
TEAK_045,3.271521739130435
TEAK_046,3.4370434782608696
TEAK_047,3.5763913043478253
TEAK_048,3.271521739130435
TEAK_049,3.2681739130434786
TEAK_050,3.496695652173913
TEAK_051,3.5387826086956524
TEAK_052,3.434695652173913
TEAK_053,3.5763913043478253
TEAK_054,3.271521739130435
TEAK_055,3.2681739130434786
TEAK_056,3.5763913043478253
TEAK_057,3.5387826086956524
TEAK_058,3.2681739130434786
TEAK_059,3.271521739130435
TEAK_060,3.2681739130434786
TEAK_061,3.271521739130435
TEAK_062,3.299956521739131
TREE_001,4.075217391304348
TREE_002,3.815173913043478
TREE_003,3.878869565217392
TREE_004,4.4455217391304345
TREE_005,4.313913043478261
TREE_006,4.258652173913044
TREE_007,3.584043478260869
TREE_008,4.4455217391304345
TREE_009,4.189695652173913
TREE_010,3.815217391304348
TREE_011,3.584043478260869
TREE_012,3.8923043478260864
