lc_shannon,lc_nclass,lc_dominant,lc_edge,lc_forest_frac,plotID
0.028639001444775117,4,0.9962443310657596,0.0019664115646258504,0.9962443310657596,MLBS_062
0.03571895618410882,4,0.9951459750566893,0.002976190476190476,0.9951459750566893,MLBS_069
0.027381976154617287,4,0.996421485260771,0.0017892573696145124,0.996421485260771,MLBS_063
0.03007372334026885,4,0.996031746031746,0.002161281179138322,0.996031746031746,MLBS_073
0.0352832419369738,4,0.9952168367346939,0.0028521825396825395,0.9952168367346939,MLBS_074
0.03007372334026885,4,0.996031746031746,0.002161281179138322,0.996031746031746,MLBS_066
0.028639001444775117,4,0.9962443310657596,0.0019664115646258504,0.9962443310657596,MLBS_067
0.035501394961915136,4,0.9951814058956916,0.002923044217687075,0.9951814058956916,MLBS_071
0.04241507666755655,4,0.9940121882086168,0.003224206349206349,0.9940121882086168,MLBS_072
0.028639001444775117,4,0.9962443310657596,0.0019664115646258504,0.9962443310657596,MLBS_070
0.021594208958038413,4,0.9972009637188208,0.0013995181405895693,0.9972009637188208,MLBS_068
0.07623732673650949,4,0.9873157596371882,0.0069975907029478455,0.9873157596371882,MLBS_009
0.14556123426870884,4,0.9714781746031746,0.0055272108843537416,0.9714781746031746,MLBS_010
0.03350500201169773,2,0.9946145124716553,0.003472222222222222,0.9946145124716553,MLBS_005
0.17725088677216094,5,0.96609268707483,0.006979875283446712,0.96609268707483,MLBS_003
0.18920427885190214,5,0.9572704081632653,0.008715986394557822,0.9572704081632653,MLBS_019
0.0023070173094150957,2,0.9997519841269841,0.00035430839002267573,0.9997519841269841,MLBS_016
0.0031693472543549584,2,0.9996456916099773,0.000248015873015873,0.9996456916099773,MLBS_015
-0.0,1,1.0,0.0,1.0,MLBS_014
0.07469588744785088,2,0.9857568027210885,0.00233843537414966,0.9857568027210885,MLBS_001
0.11891271791037425,4,0.9766865079365079,0.004322562358276644,0.9766865079365079,MLBS_017
0.008822704022920352,2,0.9988662131519275,0.0007794784580498867,0.9988662131519275,MLBS_011
0.006103447473937121,2,0.9992559523809523,0.00042517006802721087,0.9992559523809523,MLBS_012
0.07112897318105062,4,0.9884141156462585,0.0055094954648526075,0.9884141156462585,MLBS_002
0.015856420378678807,2,0.9977678571428571,0.0016121031746031745,0.9977678571428571,MLBS_004
